queue_order,stable_player_key,player_id,player,team,latent_speed_percentile_point,latent_speed_percentile_interval,provisional_practical_rating,provisional_practical_rating_interval,rank_fastest,rank_percentile,confidence,evidence_state,conflict_state,physical_family_count,physical_family_weights,missing_physical_lanes,material_evidence_ids,reasons,material_conflicts,change_vs_pre_sp079_project,pre_sp079_project_rating_for_comparison_only,powerpro_difference_for_qa_only,scale_status,owner_verdict_state,owner_verdict_count
60,PROEYE:51455151,51455151,長岡 秀樹,東京ヤクルトスワローズ,0.4848,"[0.2748,0.6948]",48,"[27,69]",45,0.555556,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:51455151""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-18,66,-10,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
61,PROEYE:71375138,71375138,太田 光,東北楽天ゴールデンイーグルス,0.1717,"[0,0.3817]",17,"[0,38]",79,0.212121,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:71375138""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-39,56,-27,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
62,PROEYE:41845132,41845132,村林 一輝,東北楽天ゴールデンイーグルス,0.6012,"[0,1]",60,"[0,100]",32,0.686869,VERY_LOW,UNRESOLVED,MATERIAL_DIRECT_CONFLICT,2,"{""PEAK"":0.5,""SHORT_DISTANCE"":0.5}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:41845132"",""SP104-PHYS-0044"",""SP104-PHYS-0262""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]","[""physical_family_spread=0.7774""]",-32,92,-9,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
63,PROEYE:51155118,51155118,浅村 栄斗,東北楽天ゴールデンイーグルス,0.1717,"[0,0.3817]",17,"[0,38]",79,0.212121,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:51155118""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-39,56,-18,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
64,PROEYE:73175138,73175138,渡邊 佳明,東北楽天ゴールデンイーグルス,0.1212,"[0,0.3312]",12,"[0,33]",88,0.121212,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:73175138""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-42,54,-38,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
65,PROEYE:81985135,81985135,鈴木 大地,東北楽天ゴールデンイーグルス,0,"[0,0.21]",0,"[0,21]",100,0,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:81985135""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-42,42,-49,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
66,PROEYE:81585134,81585134,京田 陽太,横浜DeNAベイスターズ,0.46785,"[0.1482,1]",47,"[15,100]",48,0.525253,MEDIUM,DIRECT_MULTI_CONSTRUCT,NONE,2,"{""PEAK"":0.5,""SHORT_DISTANCE"":0.5}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:81585134"",""SP104-PHYS-0095""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-14,61,-31,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
67,PROEYE:91995134,91995134,佐野 恵太,横浜DeNAベイスターズ,0.2121,"[0.0021,0.4221]",21,"[0,42]",74,0.262626,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:91995134""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-36,57,-27,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
68,PROEYE:51455137,51455137,宮﨑 敏郎,横浜DeNAベイスターズ,0.1212,"[0,0.3312]",12,"[0,33]",88,0.121212,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:51455137""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-42,54,-21,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
69,PROEYE:23125136,23125136,山本 祐大,横浜DeNAベイスターズ,0.3131,"[0.1031,0.5231]",31,"[10,52]",67,0.333333,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:23125136""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-29,60,-30,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
70,PROEYE:33535159,33535159,度会 隆輝,横浜DeNAベイスターズ,0.5253,"[0.3153,0.7353]",53,"[32,74]",37,0.636364,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:33535159""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-13,66,-12,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
71,PROEYE:91695157,91695157,林 琢真,横浜DeNAベイスターズ,0.736911,"[0.192,1]",74,"[19,100]",17,0.838384,MEDIUM,DIRECT_MULTI_CONSTRUCT,NONE,2,"{""PEAK"":0.5,""SHORT_DISTANCE"":0.5}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:91695157"",""SP104-PHYS-0048"",""SP104-PHYS-0370"",""SP104-PHYS-0371""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],5,69,-8,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
72,PROEYE:51555155,51555155,梶原 昂希,横浜DeNAベイスターズ,0.619833,"[0,1]",62,"[0,100]",30,0.707071,VERY_LOW,UNRESOLVED,MATERIAL_DIRECT_CONFLICT,3,"{""PEAK"":0.333333,""ACCELERATION_H2F"":0.333333,""SHORT_DISTANCE"":0.333333}","[""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:51555155"",""SP104-PHYS-0090"",""SP104-PHYS-0089""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""bounded acceleration/H2F evidence is present without treating H2F as T90"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]","[""physical_family_spread=0.7058""]",-20,82,-28,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
73,PROEYE:13115153,13115153,牧 秀悟,横浜DeNAベイスターズ,0.4848,"[0.2748,0.6948]",48,"[27,69]",45,0.555556,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:13115153""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-18,66,-19,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
74,PROEYE:41945131,41945131,筒香 嘉智,横浜DeNAベイスターズ,0.144778,"[0,1]",14,"[0,100]",86,0.141414,MEDIUM,DIRECT_MULTI_CONSTRUCT,NONE,3,"{""PEAK"":0.333333,""ACCELERATION_H2F"":0.333333,""END_TO_END_90FT"":0.333333}","[""SHORT_DISTANCE_30M_50M"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:41945131"",""SP104-PHYS-0128"",""SP104-PHYS-0129"",""MLBEXPOSUREH2F:PROEYE:41945131:2021:161"",""SP104-PHYS-0130"",""MLB90:PROEYE:41945131:2020:100"",""MLB90:PROEYE:41945131:2022:101""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""bounded acceleration/H2F evidence is present without treating H2F as T90"",""direct or standardized 90ft evidence is present"",""same-player official MLB running evidence is used as season-bounded context"",""The Show is retained as external ordinal/context evidence only"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-39,53,-31,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
75,PROEYE:51555151,51555151,蝦名 達夫,横浜DeNAベイスターズ,0.43085,"[0.105,0.9075]",43,"[11,91]",53,0.474747,MEDIUM,DIRECT_MULTI_CONSTRUCT,NONE,2,"{""PEAK"":0.5,""SHORT_DISTANCE"":0.5}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:51555151"",""SP104-PHYS-0020""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-21,64,-32,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
76,PROEYE:31335131,31335131,今宮 健太,福岡ソフトバンクホークス,0.1515,"[0,0.3615]",15,"[0,36]",83,0.171717,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:31335131""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-40,55,-51,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
77,PROEYE:21925136,21925136,周東 佑京,福岡ソフトバンクホークス,0.843545,"[0,1]",84,"[0,100]",10,0.909091,VERY_LOW,UNRESOLVED,MATERIAL_DIRECT_CONFLICT,3,"{""PEAK"":0.333333,""ACCELERATION_H2F"":0.333333,""SHORT_DISTANCE"":0.333333}","[""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:21925136"",""SP104-PHYS-0006"",""SP104-PHYS-0025"",""SP104-PHYS-0026"",""SP104-PHYS-0027"",""SP104-PHYS-0028"",""SP104-PHYS-0029"",""SP104-PHYS-0030"",""SP104-PHYS-0031"",""SP104-PHYS-0032"",""SP104-PHYS-0346"",""SP104-PHYS-0345""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""bounded acceleration/H2F evidence is present without treating H2F as T90"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]","[""physical_family_spread=0.3944""]",-12,96,-12,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
78,PROEYE:21425139,21425139,山川 穂高,福岡ソフトバンクホークス,0.12765,"[0,0.5575]",13,"[0,56]",87,0.131313,MEDIUM,DIRECT_MULTI_CONSTRUCT,NONE,2,"{""PEAK"":0.5,""SHORT_DISTANCE"":0.5}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:21425139"",""SP104-PHYS-0451""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""community physical observations are bounded context only"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-33,46,-34,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
79,PROEYE:31835133,31835133,柳田 悠岐,福岡ソフトバンクホークス,0.443691,"[0,1]",44,"[0,100]",51,0.494949,VERY_LOW,UNRESOLVED,MATERIAL_DIRECT_CONFLICT,3,"{""PEAK"":0.333333,""ACCELERATION_H2F"":0.333333,""SHORT_DISTANCE"":0.333333}","[""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:31835133"",""SP104-PHYS-0454"",""SP104-PHYS-0453""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""bounded acceleration/H2F evidence is present without treating H2F as T90"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""community physical observations are bounded context only"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]","[""physical_family_spread=0.4946""]",-26,70,-23,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
80,PROEYE:73175151,73175151,柳町 達,福岡ソフトバンクホークス,0.3448,"[0,0.6396]",34,"[0,64]",64,0.363636,MEDIUM,DIRECT_MULTI_CONSTRUCT,NONE,2,"{""PEAK"":0.5,""SHORT_DISTANCE"":0.5}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:73175151"",""SP104-PHYS-0452""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-31,65,-33,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
81,PROEYE:01705130,01705130,栗原 陵矢,福岡ソフトバンクホークス,0.4157,"[0.105,0.9075]",42,"[11,91]",56,0.444444,MEDIUM,DIRECT_MULTI_CONSTRUCT,NONE,2,"{""PEAK"":0.5,""SHORT_DISTANCE"":0.5}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:01705130"",""SP104-PHYS-0094""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-21,63,-17,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
82,PROEYE:81885155,81885155,正木 智也,福岡ソフトバンクホークス,0.18035,"[0,0.4982]",18,"[0,50]",78,0.222222,MEDIUM,DIRECT_MULTI_CONSTRUCT,NONE,2,"{""PEAK"":0.5,""SHORT_DISTANCE"":0.5}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:81885155"",""SP104-PHYS-0100""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-43,61,-30,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
83,PROEYE:81385151,81385151,海野 隆司,福岡ソフトバンクホークス,0.1212,"[0,0.3312]",12,"[0,33]",88,0.121212,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:81385151""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-42,54,-40,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
84,PROEYE:61465133,61465133,牧原 大成,福岡ソフトバンクホークス,0.858652,"[0.170859,1]",86,"[17,100]",7,0.939394,MEDIUM,DIRECT_MULTI_CONSTRUCT,NONE,3,"{""PEAK"":0.333333,""ACCELERATION_H2F"":0.333333,""SHORT_DISTANCE"":0.333333}","[""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:61465133"",""SP104-PHYS-0097"",""SP104-PHYS-0096""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""bounded acceleration/H2F evidence is present without treating H2F as T90"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],3,83,4,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
85,PROEYE:41745135,41745135,近藤 健介,福岡ソフトバンクホークス,0.3636,"[0.1536,0.5736]",36,"[15,57]",62,0.383838,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:41745135""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-26,62,-28,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
86,PROEYE:21425116,21425116,丸 佳浩,読売ジャイアンツ,0.4242,"[0.2142,0.6342]",42,"[21,63]",54,0.464646,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:21425116""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-22,64,-23,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
87,PROEYE:51955159,51955159,佐々木 俊輔,読売ジャイアンツ,0.8485,"[0.6385,1]",85,"[64,100]",8,0.929293,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:51955159""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],7,78,9,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
88,PROEYE:73375134,73375134,吉川 尚輝,読売ジャイアンツ,0.590518,"[0,1]",59,"[0,100]",34,0.666667,VERY_LOW,UNRESOLVED,MATERIAL_DIRECT_CONFLICT,3,"{""PEAK"":0.333333,""ACCELERATION_H2F"":0.333333,""SHORT_DISTANCE"":0.333333}","[""DIRECT_T90_OR_STANDARDIZED_90FT"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:73375134"",""SP104-PHYS-0457"",""SP104-PHYS-0458"",""SP104-PHYS-0456""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""bounded acceleration/H2F evidence is present without treating H2F as T90"",""native 30m/50m short-distance evidence is retained without distance conversion"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]","[""physical_family_spread=0.8158""]",-15,74,-21,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
89,PROEYE:21325136,21325136,大城 卓三,読売ジャイアンツ,0.0202,"[0,0.2302]",2,"[0,23]",98,0.020202,LOW,SUPPORTED_ANALOG_OR_ORDINAL_RANGE,NONE,1,"{""PEAK"":1}","[""CURRENT_ACCELERATION_H2F"",""DIRECT_T90_OR_STANDARDIZED_90FT"",""SHORT_DISTANCE_30M_50M"",""MATCHED_MLB_RUNNING_SPLITS"",""THE_SHOW_SPEED_CONTEXT"",""AGE"",""INJURY""]","[""SP100:2026:PROEYE:21325136""]","[""current NPB+ peak speed is retained as a distinct peak lane"",""valid analog common support is retained as bounded context only"",""mixed statistical proxies are retained only as uncertainty/confounder context"",""missing physical lanes widen the interval; missingness is not interpreted as slow""]",[],-42,44,-22,PROVISIONAL_PENDING_SP071_SP072,NOT_ENTERED,0
