record_id,old_source_id,player,canonical_player_id,source_url,text,old_rejection_reason,previous_reclassification_status,bucket,labels,independence,reason,excluded_because_game_rating_mention,event_id,origin_count,reaction_volume
"SP032-RUN2-GXSR139","","木下 拓哉","31735132","https://x.com/devu_chin/status/2028085797224952083","今日の試合の1番の見どころ
木下拓哉全力疾走アウト","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","WEAK_PHYSICAL_OR_CONTEXT","UNCLASSIFIED_CONTEXT","ORIGIN","全力疾走の記述。最大努力の観察ではあるが、速さの方向は特定できないので弱い文脈として保持。","false","2028085797224952083","1","1"
"SP032-RUN2-GXSR142","","木下 拓哉","31735132","https://x.com/q9wc0ddNvxfmc/status/2042540211490742632","俊足木下拓哉ぁぁぁぁぃぁぅあ！！！","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2042540211490742632","1","1"
"SP032-RUN2-GXSR143","","木下 拓哉","31735132","https://x.com/pasan111211/status/2045104911399231544","俊足の木下拓哉","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2045104911399231544","1","1"
"SP032-RUN2-GXSR144","","木下 拓哉","31735132","https://x.com/19dra77/status/2068694192268951963","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","2068694192268951963","0","1"
"SP032-RUN2-GXSR145","","木下 拓哉","31735132","https://x.com/togetokage803/status/2080565020254228660","走力の査定あんま良く知らないですが木下拓哉と同じくらいです","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","RATING_CONSENSUS","RATING_VALUE_CONTEXT","ORIGIN","ゲーム査定・能力値への言及がある。旧「ゲーム査定だから除外」は使わない。Rating Consensus として保持。","false","2080565020254228660","1","1"
"SP032-RUN2-GXSR146","","木下 拓哉","31735132","https://x.com/MIH11616512/status/2080573398347133119","(現実のサノーって木下拓哉と同じ走力か…？)","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","RATING_CONSENSUS","RATING_VALUE_CONTEXT","ORIGIN","走力の数値/等級への言及がある。","false","2080573398347133119","1","1"
"SP032-RUN2-GXSR147","","野間 峻祥","01405130","https://x.com/RURI_SEIKAIHADO/status/1795444505690386510","「野間峻祥という周東選手と「100m徒競走(ルビ:うまぴょい伝説)」して欲しい野手もいますが、彼も懐かしの「ノマノマイェイ」を流すので、是非とも覚えてください(笑)そして、足速いので気をつけて。」","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1795444505690386510","1","1"
"SP032-RUN2-GXSR148","","野間 峻祥","01405130","https://x.com/JINJIN13480843/status/1829059665671663729","大学時代の野間の脚力やっぱヤバいわ
(","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","NOT_RECLASSIFIABLE_PLAYER_IDENTITY","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1829059665671663729","1","1"
"SP032-RUN2-GXSR149","","野間 峻祥","01405130","https://x.com/Donden_Suenaga/status/1979822981338820791","「松川、大学時代の野間峻祥くらい足速いな」","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1979822981338820791","1","1"
"SP032-RUN2-GXSR151","","野間 峻祥","01405130","https://x.com/CARPLOVE896692/status/2066618217506955481","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","2066618217506955481","0","1"
"SP032-RUN2-GXSR152","","野間 峻祥","01405130","https://x.com/hanasada1997/status/2066743741269049502","「むぎは大きいの打ててなお足も速い肩もいい、というタイプなのだけど」","TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT","NOT_RECLASSIFIABLE_PLAYER_IDENTITY","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2066743741269049502","1","1"
"SP032-RUN2-GXSR153","","野間 峻祥","01405130","https://x.com/jsports_carp/status/2071900289846890838","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","2071900289846890838","0","1"
"SP032-RUN2-GXSR154","","矢野 雅哉","93395153","https://x.com/suzukiikuz/status/1830195362889699449","矢野雅哉、まさかの2試合連続ホームラン。足速すぎや。","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1830195362889699449","1","1"
"SP032-RUN2-GXSR155","","矢野 雅哉","93395153","https://x.com/ureshisounainu/status/1830196024226226345","矢野雅哉ランニングホームランすごー！足速すぎる！","PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1830196024226226345","1","1"
"SP032-RUN2-GXSR156","","矢野 雅哉","93395153","https://x.com/100ten___chan/status/1830198668605219039","ランニングホームランの映像見たけど矢野雅哉足速すぎる 前進してたとはいえ、後逸したわけでもなくランニングホームランになるの初めてみたかも","PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1830198668605219039","1","1"
"SP032-RUN2-GXSR157","","矢野 雅哉","93395153","https://x.com/QsVMjnz95GFeUyR/status/1953753262613827850","矢野雅哉選手が推し！ 全力疾走と泥だらけの守備が胸アツすぎます🔥","ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","UNCLASSIFIED_CONTEXT","ORIGIN","全力疾走の記述。最大努力の観察ではあるが、速さの方向は特定できないので弱い文脈として保持。","false","1953753262613827850","1","1"
"SP032-RUN2-GXSR159","","矢野 雅哉","93395153","https://x.com/jpdc_ishii/status/2082738224334795170","強肩俊足で期待されていましたが、なかなか厳しいですね","TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT","NOT_RECLASSIFIABLE_PLAYER_IDENTITY","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2082738224334795170","1","1"
"SP032-RUN2-GXSR161","","友杉 篤輝","71275157","https://x.com/KeyKey_Marines/status/1968275891861307575","友杉篤輝の足が光る✨","NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM","RETAINED_NOT_DIRECTIONAL","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","走力の方向もゲーム査定の主張も特定できない。無関係または判定不能。取得不能ではない。","false","1968275891861307575","0","1"
"SP032-RUN2-GXSR162","","友杉 篤輝","71275157","https://x.com/eagleshibakawa/status/1983518718589313525","打者・大津亮介選手の1塁到達タイム3.93って、かなり速いと思う。だって、近本光司選手の1塁到達最速タイムは3.94。ロッテで俊足のイメージある友杉篤輝選手も3.94だった。","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST|PLAYER_COMPARISON","ORIGIN","身体測定・到達タイム等の弱い方向証拠。独立物理測定には数えない。","false","1983518718589313525","1","1"
"SP032-RUN2-GXSR164","","友杉 篤輝","71275157","https://x.com/maaar_kun5/status/2066476109252936061","これはパテレのようなまとめ！攻守で流れを作る小川龍成、期待の若き主軸西川史礁、俊足デキ杉君友杉篤輝、幕張の大砲安田尚憲","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2066476109252936061","1","1"
"SP032-RUN2-GXSR166","","林 琢真","91695157","https://x.com/abcabcabcabc07/status/1794296337779073194","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1794296337779073194","0","1"
"SP032-RUN2-GXSR168","","林 琢真","91695157","https://x.com/ross_hoenn/status/1851241118618566775","瞬足林琢真最高宝石","NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","走力の方向もゲーム査定の主張も特定できない。無関係または判定不能。取得不能ではない。","false","1851241118618566775","0","1"
"SP032-RUN2-GXSR169","","林 琢真","91695157","https://x.com/sunsun465363/status/1851248880589168963","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1851248880589168963","0","1"
"SP032-RUN2-GXSR170","","林 琢真","91695157","https://x.com/Nor1suK_99/status/1863856841413025998","林琢真さん、実際にセカンドはめちゃくちゃ上手いしな ショートだとどうしても肩よええのが足引っ張ってるしセカンドの自覚があるのはいいこと","NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM","RETAINED_NOT_DIRECTIONAL","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","走力の方向もゲーム査定の主張も特定できない。無関係または判定不能。取得不能ではない。","false","1863856841413025998","0","1"
"SP032-RUN2-GXSR171","","林 琢真","91695157","https://x.com/_Shifttrr/status/1976888917992570915","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1976888917992570915","0","1"
"SP032-RUN2-GXSR172","","林 琢真","91695157","https://x.com/AgwKG6cngIAMytE/status/1977714872176545971","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1977714872176545971","0","1"
"SP032-RUN2-GXSR174","","林 琢真","91695157","https://x.com/iipyon0507/status/1978418339215982609","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1978418339215982609","0","1"
"SP032-RUN2-GXSR175","","林 琢真","91695157","https://x.com/cun_song14143/status/1990736218078818702","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","1990736218078818702","0","1"
"SP032-RUN2-GXSR177","","林 琢真","91695157","https://x.com/Tao_0322/status/2035692370558349456","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","2035692370558349456","0","1"
"SP032-RUN2-GXSR178","","林 琢真","91695157","https://x.com/tracking_now/status/2040603137187471860","","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","NOISE_OR_UNRELATED","JOKE_OR_NOISE","NOT_AN_ORIGIN","投稿本文が台帳に残っていない。証拠が無いのではなくソース不完全。ゲーム査定言及を理由にはしていない。","false","2040603137187471860","0","1"
"SP032-RUN2-GXSR179","","林 琢真","91695157","https://x.com/6d0WLgoKfP20737/status/2041867789183676641","石上よりも足も速いだろうし","TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT","NOT_RECLASSIFIABLE_PLAYER_IDENTITY","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2041867789183676641","1","1"
"SP032-RUN2-GXSR180","","林 琢真","91695157","https://x.com/Lysenko_Yoshida/status/2049700341634187360","実際知野のベーランはマジ、あの番長が足の速い林琢真を使わずに知野を代走に使うくらいマジ。","BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2049700341634187360","1","1"
"SP032-RUN2-GXSR181","","林 琢真","91695157","https://x.com/makishi23/status/2078423711078846672","今日ハマスタのライスタの近くなんだけど、さっきのもう少しでホームランの林琢真の3ベース、打球が当たった時のゴンって音が聞こえてきて感動した！そして、足の速さにも感動！今日も勝つぞ！ベイスターズ！","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2078423711078846672","1","1"
"SP032-RUN2-GXSR182","","林 琢真","91695157","https://x.com/kakkii_bay/status/2079163315524399553","林琢真の努力を踏みにじるかのような送りバント指示 お前は背が低いし足速いんだから1アウト1塁でもバント！ですか","BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED","RECLASSIFIED_TO_WEAK_CONTEXT_LANE","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2079163315524399553","1","1"
"SP032-RUN2-GXSR183","","鈴木 大地","81985135","https://x.com/toinera_/status/1865031178421731550","足速そうな名前と選手像なのの実は全然足が速くない男、その名は鈴木大地
2024-12-06 13:50:58 GMT","MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP","NOT_RECLASSIFIABLE_INSUFFICIENT","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_SLOW","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","1865031178421731550","1","1"
"SP032-RUN2-GXSR184","","鈴木 大地","81985135","https://x.com/aobata_jpn/status/1971877407171952704","鈴木大地36歳、全力疾走！
2025-09-27 09:59:44 GMT","ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","UNCLASSIFIED_CONTEXT","ORIGIN","全力疾走の記述。最大努力の観察ではあるが、速さの方向は特定できないので弱い文脈として保持。","false","1971877407171952704","1","1"
"SP032-RUN2-GXSR185","","鈴木 大地","81985135","https://x.com/jerryandjimmy/status/1991514528610414964","荻野A→D
柳田C→E
島内岡島鈴木大地の走力はF
栗山は余裕のG","GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE","RETAINED_NOT_DIRECTIONAL","RATING_CONSENSUS","RATING_VALUE_CONTEXT","ORIGIN","走力の数値/等級への言及がある。","false","1991514528610414964","1","1"
"SP032-RUN2-GXSR186","","鈴木 大地","81985135","https://x.com/Roku7_AIMS/status/2040609735112823266","平良の代走専に感じることはあるけど
守備鈴木大地未満
打撃伊藤裕季也未満
走力そこそこ普通
こんな感じだからな
ワォより速いとも思えないけどこれでも首脳陣は使おうとしてらように見えるがな","BASERUNNING_DECISION_OR_STOLEN_BASE_CONTEXT_NOT_ISOLATED_TO_PHYSICAL_SPEED","RETAINED_NOT_DIRECTIONAL","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_SLOW","ORIGIN","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2040609735112823266","1","1"
"SP032-RUN2-GXSR187","","鈴木 大地","81985135","https://x.com/yasuhiro926/status/2061747891946050004","鈴木大地の何が凄いって、別にとりたててパンチ力があるワケでも足が速いワケでもなく、3割打者の常連でもなく(1度も打ってない)せいぜい.270の7本塁打くらいの打者で、守備も別に上手いワケでもないのに、約15年も現役を続けていて1500安打も打ってるトコよな。ある意味で野球少年の希望だと思う。","DUPLICATE_OF_EXISTING_SOURCE:SNSR040","RETAINED_DUPLICATE_NOT_INDEPENDENT","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","DUPLICATE_KEEP_AS_REACTION","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2061747891946050004","0","1"
"SP032-RUN2-GXSR188","","鈴木 大地","81985135","https://x.com/nmstyn/status/2061780209557524582","鈴木大地が俊足…?","SAME_EVENT_ORIGIN_DUPLICATE_OF_2061780501363671339","RETAINED_DUPLICATE_NOT_INDEPENDENT","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","DUPLICATE_KEEP_AS_REACTION","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2061780501363671339","0","1"
"SP032-RUN2-GXSR189","","鈴木 大地","81985135","https://x.com/maru_maru1359/status/2061780328046633243","実況←鈴木大地は俊足です！","SAME_EVENT_ORIGIN_DUPLICATE_OF_2061780501363671339","RETAINED_DUPLICATE_NOT_INDEPENDENT","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","DUPLICATE_KEEP_AS_REACTION","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2061780501363671339","0","1"
"SP032-RUN2-GXSR191","","鈴木 大地","81985135","https://x.com/NWGN1971/status/2061781203922059668","でも実況の人が俊足の鈴木大地！！って言ったから","SAME_EVENT_ORIGIN_DUPLICATE_OF_2061780501363671339","RETAINED_DUPLICATE_NOT_INDEPENDENT","WEAK_PHYSICAL_OR_CONTEXT","GENERIC_FAST","DUPLICATE_KEEP_AS_REACTION","俊足/鈍足/衰え等の弱い方向証拠。数値教師にはしない。","false","2061780501363671339","0","1"
