record_id,task_id,run_id,record_type,player,canonical_player_id,team,game,edition,source_player_name,source_team,source_position,source_rank,source_card_type,attribute_name,attribute_value,source_url,source_table_index,source_row_number,source_row_fingerprint,collected_at_utc,http_status,acquisition_status,acceptance_status,exclusion_or_decision_reason,error_type,error_message,attempted_routes,parser_version
SP-054-RUN3-2026S1-21425139-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,山川 穂高,21425139,福岡ソフトバンクホークス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-21925136-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,周東 佑京,21925136,福岡ソフトバンクホークス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-81885155-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,正木 智也,81885155,福岡ソフトバンクホークス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-61465133-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,牧原 大成,61465133,福岡ソフトバンクホークス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-73175151-374239e65840df04,SP-054,speed-prospi-gamex-run3-20260813,MATCHED_CARD,柳町 達,73175151,福岡ソフトバンクホークス,Pro Yakyuu Spirits A,2026 Series 1,柳町達,ソフトバンク,外野,S,レギュラー,走力,72,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,0,12,374239e65840df04,2026-08-13T13:32:35.868291Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,NFKC・空白/中黒・新旧字の正規化後、同一版の選手名と球団が一致したため、GameX掲載の走力を変換せず記録した。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-31835133-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,柳田 悠岐,31835133,福岡ソフトバンクホークス,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-21925151-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,郡司 裕也,21925151,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-63165155-f7f2570a5c5daa13,SP-054,speed-prospi-gamex-run3-20260813,MATCHED_CARD,水野 達稀,63165155,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2026 Series 1,水野達稀,日本ハム,二塁,S,レギュラー,走力,75,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,0,24,f7f2570a5c5daa13,2026-08-13T13:32:35.868291Z,200,RETRIEVED,ACCEPTED_FOR_EXTERNAL_GAME_LANE,NFKC・空白/中黒・新旧字の正規化後、同一版の選手名と球団が一致したため、GameX掲載の走力を変換せず記録した。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-41545136-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,清宮 幸太郎,41545136,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-51055138-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,田宮 裕涼,51055138,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-31435157-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,奈良間 大己,31435157,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
SP-054-RUN3-2026S1-31435138-NOTFOUND,SP-054,speed-prospi-gamex-run3-20260813,PLAYER_OUTCOME,野村 佑希,31435138,北海道日本ハムファイターズ,Pro Yakyuu Spirits A,2026 Series 1,,,,,,走力,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1,,,,2026-08-13T13:32:35.868291Z,200,NOT_FOUND,NOT_ACCEPTED_NO_VALUE,版別ページには到達し、走力列を持つ打者表を全行解析したが、正規化済みのフル氏名（または文書化済み別名）に一致する選手行がなかった。これは当該GameXページ内の不在であり、ゲーム全体での未収録を意味しない。,,,https://gamex.jp/prospi-top/prospi-players/prospi-players-2026-s1; https://gamex.jp/prospi-players-2026-s1/; https://gamex.jp/prospi-top; https://gamex.jp/prospi-top/prospi-players; https://gamex.jp/sitemap_index.xml; https://gamex.jp/page-sitemap.xml,2.0.0
