record_id,player,canonical_player_id,game,edition,update_date,platform,source_type,source_url,video_id_or_post_id,parent_event_id,author_id_or_name,timestamp,text,likes,reply_count,classification,strength,independence_group,physical_or_rating_lane,target_rating_if_explicit,comparison_player_if_any,source_quality,notes,acceptance_status,acceptance_reason,collected_at,attempted_routes,event_id,origin_count,comment_count,like_sum,top_like_count,agreement_ratio,source_input_path,source_input_sha256,old_rejection_reason,reclassification_status,schema_validation,identity_validation,old_source_id,old_acceptance_status,old_directness,old_evidence_strength,old_text_excerpt,old_posted_at,old_retrieved_at,old_accessibility_status,old_identity_status
SP032-RUN2-GXSR152,野間 峻祥,01405130,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/hanasada1997/status/2066743741269049502,2066743741269049502,2066743741269049502,@hanasada1997,2026-06-16 04:44:40 GMT,「むぎは大きいの打ててなお足も速い肩もいい、というタイプなのだけど」,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_hanasada1997,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,INSUFFICIENT,The target player is not verifiable from the returned post text; the source remains raw context only and is not mapped to a player.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2066743741269049502,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,NOT_RECLASSIFIABLE_PLAYER_IDENTITY,PASS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR152,REJECTED,TARGET_NOT_VERIFIABLE,NONE_FOR_ACCEPTANCE,「むぎは大きいの打ててなお足も速い肩もいい、というタイプなのだけど」,2026-06-16 04:44:40 GMT,2026-08-10T12:36:29.169Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR153,野間 峻祥,01405130,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/jsports_carp/status/2071900289846890838,2071900289846890838,2071900289846890838,@jsports_carp,NOT_PUBLICLY_DOCUMENTED,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_jsports_carp,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2071900289846890838,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR153,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,,2026-08-10T12:36:58.689Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR154,矢野 雅哉,93395153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/suzukiikuz/status/1830195362889699449,1830195362889699449,1830195362889699449,@suzukiikuz,2024-09-01,矢野雅哉、まさかの2試合連続ホームラン。足速すぎや。,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_suzukiikuz,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1830195362889699449,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH,GXSR154,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,矢野雅哉、まさかの2試合連続ホームラン。足速すぎや。,2024-09-01,2026-08-10T12:35:45.256Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR155,矢野 雅哉,93395153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/ureshisounainu/status/1830196024226226345,1830196024226226345,1830196024226226345,@ureshisounainu,2024-09-01,矢野雅哉ランニングホームランすごー！足速すぎる！,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_ureshisounainu,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1830196024226226345,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH,GXSR155,REJECTED,PLAY_OUTCOME_OR_TRANSITION,NONE_FOR_ACCEPTANCE,矢野雅哉ランニングホームランすごー！足速すぎる！,2024-09-01,2026-08-10T12:35:45.256Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR156,矢野 雅哉,93395153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/100ten___chan/status/1830198668605219039,1830198668605219039,1830198668605219039,@100ten___chan,2024-09-01,ランニングホームランの映像見たけど矢野雅哉足速すぎる 前進してたとはいえ、後逸したわけでもなくランニングホームランになるの初めてみたかも,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_100ten___chan,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1830198668605219039,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,PLAY_OUTCOME_OR_TRANSITION_METRIC_NOT_ISOLATED_TO_PHYSICAL_SPEED,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH,GXSR156,REJECTED,PLAY_OUTCOME_OR_TRANSITION,NONE_FOR_ACCEPTANCE,ランニングホームランの映像見たけど矢野雅哉足速すぎる 前進してたとはいえ、後逸したわけでもなくランニングホームランになるの初めてみたかも,2024-09-01,2026-08-10T12:35:45.256Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR157,矢野 雅哉,93395153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/QsVMjnz95GFeUyR/status/1953753262613827850,1953753262613827850,1953753262613827850,@QsVMjnz95GFeUyR,2025-08-08 09:40:51 GMT,矢野雅哉選手が推し！ 全力疾走と泥だらけの守備が胸アツすぎます🔥,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_QsVMjnz95GFeUyR,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1953753262613827850,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,ALL_OUT_EFFORT_WITHOUT_SPEED_OBSERVATION,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR157,REJECTED,EFFORT_NOT_SPEED,NONE_FOR_ACCEPTANCE,矢野雅哉選手が推し！ 全力疾走と泥だらけの守備が胸アツすぎます🔥,2025-08-08 09:40:51 GMT,2026-08-10T12:36:05.204Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR159,矢野 雅哉,93395153,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/jpdc_ishii/status/2082738224334795170,2082738224334795170,2082738224334795170,@jpdc_ishii,2026-07-30 08:01:02 GMT,強肩俊足で期待されていましたが、なかなか厳しいですね,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_jpdc_ishii,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,INSUFFICIENT,The target player is not verifiable from the returned post text; the source remains raw context only and is not mapped to a player.,2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2082738224334795170,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,TARGET_NOT_VERIFIABLE_FROM_RETURNED_POST_TEXT,NOT_RECLASSIFIABLE_PLAYER_IDENTITY,PASS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR159,REJECTED,TARGET_NOT_VERIFIABLE,NONE_FOR_ACCEPTANCE,強肩俊足で期待されていましたが、なかなか厳しいですね,2026-07-30 08:01:02 GMT,2026-08-10T12:35:44.447Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR161,友杉 篤輝,71275157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/KeyKey_Marines/status/1968275891861307575,1968275891861307575,1968275891861307575,@KeyKey_Marines,2025-09-17 11:28:36 GMT,友杉篤輝の足が光る✨,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_KeyKey_Marines,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1968275891861307575,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR161,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,友杉篤輝の足が光る✨,2025-09-17 11:28:36 GMT,2026-08-10T12:32:35.308Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR162,友杉 篤輝,71275157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/eagleshibakawa/status/1983518718589313525,1983518718589313525,1983518718589313525,@eagleshibakawa,2025-10-29 12:58:09 GMT,打者・大津亮介選手の1塁到達タイム3.93って、かなり速いと思う。だって、近本光司選手の1塁到達最速タイムは3.94。ロッテで俊足のイメージある友杉篤輝選手も3.94だった。,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_eagleshibakawa,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1983518718589313525,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH,GXSR162,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,打者・大津亮介選手の1塁到達タイム3.93って、かなり速いと思う。だって、近本光司選手の1塁到達最速タイムは3.94。ロッテで俊足のイメージある友杉篤輝選手も3.94だった。,2025-10-29 12:58:09 GMT,2026-08-10T12:32:35.308Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR164,友杉 篤輝,71275157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/maaar_kun5/status/2066476109252936061,2066476109252936061,2066476109252936061,@maaar_kun5,2026-06-15 11:01:12 GMT,これはパテレのようなまとめ！攻守で流れを作る小川龍成、期待の若き主軸西川史礁、俊足デキ杉君友杉篤輝、幕張の大砲安田尚憲,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_maaar_kun5,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",2066476109252936061,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,GENERIC_OR_AMBIGUOUS_SPEED_LABEL_NOT_SUFFICIENT_FOR_ACCEPTANCE,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH,GXSR164,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,これはパテレのようなまとめ！攻守で流れを作る小川龍成、期待の若き主軸西川史礁、俊足デキ杉君友杉篤輝、幕張の大砲安田尚憲,2026-06-15 11:01:12 GMT,2026-08-10T12:32:35.308Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR166,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/abcabcabcabc07/status/1794296337779073194,1794296337779073194,1794296337779073194,@abcabcabcabc07,2024-05-25 09:15:57 GMT,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_abcabcabcabc07,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1794296337779073194,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR166,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2024-05-25 09:15:57 GMT,2026-08-10T12:41:02.572Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR168,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/ross_hoenn/status/1851241118618566775,1851241118618566775,1851241118618566775,@ross_hoenn,2024-10-29,瞬足林琢真最高宝石,,,"[""PHYSICAL_FAST""]",WEAK_DIRECTIONAL,X_AUTHOR_ross_hoenn,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM,ACCEPTED_WEAK_DIRECTIONAL_CONTEXT,"Reclassified under the flexible policy as weak directional physical context. The original rejection reason is retained; this record cannot independently create strict consensus, a rating value, or a player score.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1851241118618566775,1,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM,RECLASSIFIED_TO_WEAK_CONTEXT_LANE,PASS,PASS_PLAYER_TEXT_MATCH,GXSR168,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,瞬足林琢真最高宝石,2024-10-29,2026-08-10T12:40:41.547Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR169,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/sunsun465363/status/1851248880589168963,1851248880589168963,1851248880589168963,@sunsun465363,2024-10-29 13:05:02 GMT,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_sunsun465363,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1851248880589168963,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR169,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2024-10-29 13:05:02 GMT,2026-08-10T12:41:07.368Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR170,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/Nor1suK_99/status/1863856841413025998,1863856841413025998,1863856841413025998,@Nor1suK_99,2024-12-03,林琢真さん、実際にセカンドはめちゃくちゃ上手いしな ショートだとどうしても肩よええのが足引っ張ってるしセカンドの自覚があるのはいいこと,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_Nor1suK_99,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM,CONTEXT_ONLY,"Retained as raw context after individual re-review. The returned text does not provide a safely attributable, directional speed or rating claim under the flexible policy.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1863856841413025998,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,NO_CLEAR_DIRECT_PHYSICAL_SPEED_CLAIM,RETAINED_NOT_DIRECTIONAL,PASS,PASS_PLAYER_TEXT_MATCH,GXSR170,REJECTED,NOT_ACCEPTED_AFTER_REVIEW,NONE_FOR_ACCEPTANCE,林琢真さん、実際にセカンドはめちゃくちゃ上手いしな ショートだとどうしても肩よええのが足引っ張ってるしセカンドの自覚があるのはいいこと,2024-12-03,2026-08-10T12:40:41.547Z,RETRIEVED_BY_GROK_X_X_SEARCH,SINGLE_RETURNED_URL
SP032-RUN2-GXSR171,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/_Shifttrr/status/1976888917992570915,1976888917992570915,1976888917992570915,@_Shifttrr,2025-10-11 05:53:41 GMT,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR__Shifttrr,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1976888917992570915,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR171,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,2025-10-11 05:53:41 GMT,2026-08-10T12:41:02.572Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
SP032-RUN2-GXSR172,林 琢真,91695157,,,,X,GROK_X_OLD_REJECTED_LEDGER_RECLASSIFICATION,https://x.com/AgwKG6cngIAMytE/status/1977714872176545971,1977714872176545971,1977714872176545971,@AgwKG6cngIAMytE,NOT_PUBLICLY_DOCUMENTED,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,X_AUTHOR_AgwKG6cngIAMytE,PHYSICAL,,,GROK_X_RETURNED_POST_LEDGER,Original rejection reason retained verbatim: MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,INSUFFICIENT,"Original rejection retained: post text and/or author, timestamp, post ID, URL is missing. No rating or physical direction is inferred from an incomplete returned record.",2026-08-13T11:25:10Z,"[""Read immutable old Grok-X rejected ledger"", ""data/manual/speed_2026_grok_x_search_receipts_20260810.json"", ""Individual run-2 reclassification against the task's flexible policy""]",1977714872176545971,0,1,,,,C:\Users\amila\Desktop\Claude Code\_worktrees\pawapuro-speed-2026-grok-x-sns-rescue\data\normalized\speed_2026_grok_x_sources.csv,7d66f634cc6be4e38fcbb486aa81ed3386d9def05cce16b29e65904cdb988644,MISSING_VERIFIABLE_POST_TEXT_OR_TIMESTAMP,NOT_RECLASSIFIABLE_INSUFFICIENT,INSUFFICIENT_SOURCE_FIELDS,PLAYER_NOT_VERIFIABLE_FROM_TEXT,GXSR172,REJECTED,INCOMPLETE_RETURNED_METADATA,NONE_FOR_ACCEPTANCE,,,2026-08-10T12:41:19.205Z,POST_METADATA_INCOMPLETE_NOT_TREATED_AS_CONFIRMED_POST,SINGLE_RETURNED_URL
