game,video_id,title,video_title,published_at,source_url,official_channel_id,discovery_method,matched_terms,relevant_reason,relevant_for_comment_collection,comments_available,comments_retrieved,platform_reported_comment_count,retrieval_method,retrieval_bound_or_missingness,metadata_status,metadata_error,description_short,already_in_old_inventory
Prospi,YTqml_AWv6M,プロスピセレクション第1弾、第2弾選手発表！ プロスピAニュース 第1回【プロ野球スピリッツA】,プロスピセレクション第1弾、第2弾選手発表！ プロスピAニュース 第1回【プロ野球スピリッツA】,2025-07-24,https://www.youtube.com/watch?v=YTqml_AWv6M,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロスピ;プロ野球スピリッツ;prospi;選手発表;セレクション,official_channel_title_or_description_prospi_signal,true,True,1804,,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,OK,,プロスピAの最新情報を約10分でお届けする新番組「プロスピAニュース」略して「スピニュース」の第1回を配信！ 第1回配信では、プロスピセレクション第1弾、第2弾の登場選手を発表！ シーズン前半で活躍した選手たちの中から一体だれが選ばれるのか。 スピニュース 配信記念キャンペーンも実施中！ キャンペーンに参加して5エナジーをGETしよう！ ※ゲーム内お知らせから動画にアクセスする必要があります。 ※詳細はゲーム内お知らせをご確認ください。 ▼プロスピAダウンロードはこちら https://app.adjust.com/1qtdbfne ▼プロスピA公式X https://x.com/prospiA_PR ▼プロスピA公式サイト https://www.konami.com/games/prospi_a/ 一般社団法人日本野球機構承認 ©Konami Digital Entertainment,False
PowerPro,dQSB1FfiAH8,まだ登録してないの！？もっとお得にパワプロ・プロスピAを遊べる！パワスピ・ポイントクラブPV,まだ登録してないの！？もっとお得にパワプロ・プロスピAを遊べる！パワスピ・ポイントクラブPV,2025-09-25,https://www.youtube.com/watch?v=dQSB1FfiAH8,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ;プロスピ,official_channel_title_or_description_powerpro_signal,true,True,91,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,もっとお得にパワプロやプロスピAで遊べる！ パワスピ・ポイントクラブの登録はお済ですか？ ゲームで遊んでポイントを貯めるとゲーム内アイテムやノベルティに交換可能！ ガチャ券や契約書など豪華ゲーム内アイテムもラインナップにあるんです！ まだ登録していないあなたは損してる・・・！？ この機会にぜひご登録ください！ ▼パワスピ・ポイントクラブはこちら https://pawaspi-point.konami.net/,False
Prospi,-1gkOWAxI1c,10周年を振り返ろう！ダルビッシュと作るプロスピA年表【プロスピA】,10周年を振り返ろう！ダルビッシュと作るプロスピA年表【プロスピA】,2025-10-20,https://www.youtube.com/watch?v=-1gkOWAxI1c,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロスピ;prospi,official_channel_title_or_description_prospi_signal,true,True,277,,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,OK,,プロスピAの10年間の年表をダルビッシュ選手と作ろう！ 2015年リリース当初から2025年に至るまで、プロスピAの10年間の歴史をダルビッシュ選手・〓V.I.P〓さん・CLAYさんと一緒に振り返ります。 ▼出演者 ダルビッシュ有選手 〓V.I.P〓 CLAY ▼プロスピAダウンロードはこちら https://app.adjust.com/1qtdbfne ▼プロスピA公式X https://x.com/prospiA_PR ▼プロスピA公式サイト https://www.konami.com/games/prospi_a/ 一般社団法人日本野球機構承認 ©Konami Digital Entertainment,False
Prospi,wCbxuVhK56A,ダルビッシュが選ぶOB選手12名！2025OBセレクションSPダルビッシュセレクション選手発表【プロスピA】,ダルビッシュが選ぶOB選手12名！2025OBセレクションSPダルビッシュセレクション選手発表【プロスピA】,2025-10-22,https://www.youtube.com/watch?v=wCbxuVhK56A,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロスピ;prospi;選手発表;セレクション;ob,official_channel_title_or_description_prospi_signal,true,True,1831,,yt-dlp --get-comments,requested_all_parents_all_replies_all_depth,OK,,2025OBセレクションSP ダルビッシュセレクションの選手を発表！ 世界で活躍するダルビッシュ選手が選ぶ珠玉の12選手が登場するダルビッシュセレクション。 ダルビッシュ選手が1番憧れると語ったあの選手や駆け引き必須のあのバッターなど選手発表と選出理由をダルビッシュ選手ご自身に語っていただきます。 2025年のダルビッシュセレクションでは一体どんな選手が選ばれるのか、詳細は動画をチェック！ ▼プロスピAダウンロードはこちら https://app.adjust.com/1qtdbfne ▼プロスピA公式X https://x.com/prospiA_PR ▼プロスピA公式サイト https://www.konami.com/games/prospi_a/ 一般社団法人日本野球機構承認 ©Konami Digital Entertainment,False
PowerPro,ctyndHX2HPQ,【赤壁高校解説】配信4000日記念！采配を振るい大地を駆けろ！【パワプロアプリ】,【赤壁高校解説】配信4000日記念！采配を振るい大地を駆けろ！【パワプロアプリ】,2025-11-25,https://www.youtube.com/watch?v=ctyndHX2HPQ,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ,official_channel_title_or_description_powerpro_signal,true,True,2,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,#赤壁高校 #解説 #パワプロアプリ 配信4000日を記念した新シナリオ #赤壁高校 編 11/25～配信開始！ 配信開始に伴い、#解説 動画を公開！ 【「赤壁高校」ストーリー概要】 4000年の歴史があるとも言われている赤壁高校。 その野球部は『技、互、飾（ぎ、ご、しょく）』３つの派閥により三分されていた。 派閥同士の対立は部内に混乱を生み、グラウンドのあちこちに不良部員がたむろするにまで至っている。 こんな状態では甲子園にはたどりつけない！ と主人公は部を変えるために立ち上がる！ さあ、３派閥統一を目指して、いざ出陣！ 詳細はアプリ内お知らせにてご確認ください。 #パワプロアプリ 公式X：https://x.com/pawa_app573 #パワプロアプリ 公式サイト：https://www.konami.com/pawa/app/,False
OfficialOther,1DDilMy_9zA,【KONAMI Gamesストア】エナジーやパワストーンなどがお得に買える！KONAMI Gamesストアのご紹介,【KONAMI Gamesストア】エナジーやパワストーンなどがお得に買える！KONAMI Gamesストアのご紹介,2025-12-22,https://www.youtube.com/watch?v=1DDilMy_9zA,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,[],no_powerpro_or_prospi_signal,false,UNKNOWN,,,,NOT_RELEVANT_FOR_LANE,OK,,「KONAMI Gamesストア」は、KONAMI公式のWEBサイトで、お得にゲーム内アイテムが購入できるサービスです。 https://store.konami.net/?utm_source=youtube&utm_medium=social&utm_content=how_to_store&utm_campaign=web_store_top 「KONAMI Gamesストア」の利用にはパワスピ・ポイントクラブの登録が必要です。 https://pawaspi-point.konami.net/ 「パワスピ・ゴールド」はこちら https://pawaspi-gold.konami.net/?utm_source=youtube&utm_medium=social&utm_content=intromovie&utm_campaign=web_pawaspig,False
PowerPro,-kb9eFlpGZI,『パワプロアドベンチャーズ』ティザームービー,『パワプロアドベンチャーズ』ティザームービー,2026-01-14,https://www.youtube.com/watch?v=-kb9eFlpGZI,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ,official_channel_title_or_description_powerpro_signal,true,True,167,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,今度のパワプロはファンタジー！？ 新作スマホアプリ『パワプロアドベンチャーズ』が登場！ 2026年春リリース予定！事前登録受付中！ #パワプロアドベンチャーズ #パワアド 公式サイト：https://www.konami.com/pawa/adventures/ 公式X：https://x.com/pawa_adventures,False
PowerPro,MLVN7I8iJ7c,『パワプロアドベンチャーズ』 CM【便利機能編】,『パワプロアドベンチャーズ』 CM【便利機能編】,2026-01-15,https://www.youtube.com/watch?v=MLVN7I8iJ7c,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ,official_channel_title_or_description_powerpro_signal,true,True,10,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,おなじみのサクセスがもっと手軽に！何度も挑戦して理想の冒険者を産みだせ！ 新作スマホアプリ『パワプロアドベンチャーズ』2026年春リリース予定！事前登録受付中！ #パワプロアドベンチャーズ #パワアド ダウンロードはこちら：https://konami-app.go.link/bQ12m 公式サイト：https://www.konami.com/pawa/adventures/ 公式X：https://x.com/pawa_adventures,False
PowerPro,ZK-anNJ8CHk,『パワプロアドベンチャーズ』 CM【バトル編】,『パワプロアドベンチャーズ』 CM【バトル編】,2026-01-16,https://www.youtube.com/watch?v=ZK-anNJ8CHk,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ,official_channel_title_or_description_powerpro_signal,true,True,7,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,襲い掛かる強力なボス。攻略に適したジョブ育成やパーティ編成が勝敗を左右する！ 新作スマホアプリ『パワプロアドベンチャーズ』2026年春リリース予定！事前登録受付中！ #パワプロアドベンチャーズ #パワアド ダウンロードはこちら：https://konami-app.go.link/bQ12m 公式サイト：https://www.konami.com/pawa/adventures/ 公式X：https://x.com/pawa_adventures,False
PowerPro,zEUKZtZmHZY,『パワプロアドベンチャーズ』 CM【キャラクター編】,『パワプロアドベンチャーズ』 CM【キャラクター編】,2026-01-17,https://www.youtube.com/watch?v=zEUKZtZmHZY,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ,official_channel_title_or_description_powerpro_signal,true,True,8,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,個性豊かなキャラクター達が主人公の成長のカギに！仲間と共に理想の冒険者を目指そう！ 新作スマホアプリ『パワプロアドベンチャーズ』2026年春リリース予定！事前登録受付中！ #パワプロアドベンチャーズ #パワアド ダウンロードはこちら：https://konami-app.go.link/bQ12m 公式サイト：https://www.konami.com/pawa/adventures/ 公式X：https://x.com/pawa_adventures,False
PowerPro,AuXLDp8HBOY,『パワプロアドベンチャーズ』 CM【今度のパワプロはファンタジー！？編】,『パワプロアドベンチャーズ』 CM【今度のパワプロはファンタジー！？編】,2026-01-18,https://www.youtube.com/watch?v=AuXLDp8HBOY,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ,official_channel_title_or_description_powerpro_signal,true,True,4,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,あなただけの理想の冒険者を育成して世界を救う冒険に出よう！ 新作スマホアプリ『パワプロアドベンチャーズ』2026年春リリース予定！事前登録受付中！ #パワプロアドベンチャーズ #パワアド ダウンロードはこちら：https://konami-app.go.link/bQ12m 公式サイト：https://www.konami.com/pawa/adventures/ 公式X：https://x.com/pawa_adventures,False
PowerPro,T9yXBWsT7bU,『パワプロアドベンチャーズ』1stシナリオ パワフルアカデミー紹介,『パワプロアドベンチャーズ』1stシナリオ パワフルアカデミー紹介,2026-02-06,https://www.youtube.com/watch?v=T9yXBWsT7bU,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ,official_channel_title_or_description_powerpro_signal,true,True,28,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,1stサクセスシナリオ パワフルアカデミーの紹介です。 いつか世界一の冒険者になる！ 幼馴染と昔誓った約束を主人公は果たせるか━━⚔️ #パワプロアドベンチャーズ #パワアド ダウンロードはこちら：https://konami-app.go.link/bQ12m 公式サイト：https://www.konami.com/pawa/adventures/ 公式X：https://x.com/pawa_adventures,False
PowerPro,ZzSgcUeTLHw,『パワプロアドベンチャーズ』プロモーションムービー,『パワプロアドベンチャーズ』プロモーションムービー,2026-02-12,https://www.youtube.com/watch?v=ZzSgcUeTLHw,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ,official_channel_title_or_description_powerpro_signal,true,True,127,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,今度のパワプロはファンタジー！？ 新作スマホアプリ『パワプロアドベンチャーズ』が登場！ 【『パワプロアドベンチャーズ』とは 】 剣と魔法のファンタジー世界で、冒険者を育成！ 「サクセス」で個性豊かな仲間たちと切磋琢磨して成長し、強敵との「バトル」に挑もう！ #パワプロアドベンチャーズ #パワアド ダウンロードはこちら：https://konami-app.go.link/bQ12m 公式サイト：https://www.konami.com/pawa/adventures/ 公式X：https://x.com/pawa_adventures,False
OfficialOther,7o_Zcxfm52M,開催直前！世界のスーパースターの競演！2026 World Baseball Classic™を語ろうSP ～前編～【MLB PRO SPIRIT】,開催直前！世界のスーパースターの競演！2026 World Baseball Classic™を語ろうSP ～前編～【MLB PRO SPIRIT】,2026-03-03,https://www.youtube.com/watch?v=7o_Zcxfm52M,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,[],no_powerpro_or_prospi_signal,false,UNKNOWN,,,,NOT_RELEVANT_FOR_LANE,OK,,"#メジャスピ #大谷翔平 #mlb MLBが大好きな豪華ゲストとお届けするスペシャル番組。 「日本代表って連覇できる？」「歴代ベストナイン討論」など、2026 World Baseball Classic™について語ります！ この番組を見て、2026 World Baseball Classic™をより一層楽しみましょう！ 番組内ではメジャスピ情報も一部紹介しておりますので、 ぜひご覧ください！ ※1月下旬に収録しています。 ▼MLB PRO SPIRIT ダウンロードはこちら▼ https://konami.go.link/acP44 ▼MLB PRO SPIRIT 公式Xはこちら▼ https://x.com/MLBPS_JP ▼ダイヤを買うならKONAMI Gamesストア▼ https://pawaspi-point.konami.net/general/mlb_games_store 美術協力：Fanatics Japan ▼2026 World Baseball Classic™公式オンラインストア▼ https://www.fanatics.jp/ja/o-37 ■出演者(敬称略) #福田太郎 #山本萩子 #齋藤隆 #マック鈴木 #杉谷拳士 #牧野真莉愛（モーニング娘。’26） #大水洋介（ラバーガール） #村田洋輔 Major League Baseball trademarks and copyrights are used with permission of Major League Baseball. Visit MLB.com. Officially Licensed Product of MLB Players, Inc. MLBPA trademarks, copyrighted works and other intellectual property rights are owned and/or held by MLBPA and may not be used without the written consent of MLBPA or MLB Players, Inc. Visit www.MLBPLAYERS.com the Players Choice on the web. “Major League Baseball",False
Prospi,_9XRH8V_wfg,【スピチャン 2025シーズン】エリア大会切り抜き　西日本大会 準々決勝 ななせぇぇぇ VS るんちゃん,【スピチャン 2025シーズン】エリア大会切り抜き　西日本大会 準々決勝 ななせぇぇぇ VS るんちゃん,2026-03-04,https://www.youtube.com/watch?v=_9XRH8V_wfg,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロスピ;プロ野球スピリッツ;prospi,official_channel_title_or_description_prospi_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,『プロ野球スピリッツA』をお遊びいただいている方のためのファンイベント「プロスピA ファンフェスタ in 東京」が3月7日(土)に有明GYM-EXにて開催！ メインステージで行われる恒例イベント「みんなでスコアバトル」や、 『プロ野球スピリッツA』の最強プレイヤーを決める最高峰の大会「プロスピA チャンピオンシップ(スピチャン) 2025シーズン」決勝大会の模様を配信します！ 激闘のエリア大会を勝ち抜いた4名のプレイヤーに加え、世界ランク枠・スピリーグランキング1位・スピリーグMVPに昨年優勝者が参戦！！2025シーズンの日本一のプレイヤーは誰だ！熱戦をお見逃しなく！ 2026/03/07 10時15分 配信開始予定 https://www.youtube.com/live/0eb1AgveUOE?si=evhmbxZrE0iQ7yo_ ＜プレイヤー＞ 昨年度優勝枠：とものりお スピリーグMVP枠：ハリー スピリーグランキング枠：やほす 世界ランク枠：あさぼー 東日本大会優勝：がくちゃ 東日本大会準優勝：どらのりお 西日本大会優勝：けん 西日本大会準優勝：るんちゃん 「プロスピA チャンピオンシップ 2025シーズン」の詳細はこちら↓ https://e-baseball.konami.net/pawacha... ＜KONAMI Gamesストア＞ KONAMI Gamesストアは、プロスピAのエナジーが購入できるWEBストアです。 他にもゲーム内でのご購入よりお得にエナジーが入手できる商品を多数ご用意しています。 ぜひ『KONAMI Gamesストア』をご利用ください！ ↓詳細はこちら↓ https://pawaspi-point.konami.net/gene... ↓プロスピA のダウンロードはこちらから↓ https://app.adjust.com/ld84j0r ↓プロスピA公式Xはこちら↓ https://twitter.com/prospiA_PR ↓プロスピA公式Instagramはこちら↓ https://www.instagram.com/prospi_a_official/ #スピチャン #プロスピA #スピチャン2025,False
Prospi,gVZ14uXHFA8,【スピチャン 2025シーズン】エリア大会切り抜き　東日本大会 準々決勝 がくちゃ VS ぬこつ,【スピチャン 2025シーズン】エリア大会切り抜き　東日本大会 準々決勝 がくちゃ VS ぬこつ,2026-03-04,https://www.youtube.com/watch?v=gVZ14uXHFA8,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロスピ;プロ野球スピリッツ;prospi,official_channel_title_or_description_prospi_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,『プロ野球スピリッツA』をお遊びいただいている方のためのファンイベント「プロスピA ファンフェスタ in 東京」が3月7日(土)に有明GYM-EXにて開催！ メインステージで行われる恒例イベント「みんなでスコアバトル」や、 『プロ野球スピリッツA』の最強プレイヤーを決める最高峰の大会「プロスピA チャンピオンシップ(スピチャン) 2025シーズン」決勝大会の模様を配信します！ 激闘のエリア大会を勝ち抜いた4名のプレイヤーに加え、世界ランク枠・スピリーグランキング1位・スピリーグMVPに昨年優勝者が参戦！！2025シーズンの日本一のプレイヤーは誰だ！熱戦をお見逃しなく！ 2026/03/07 10時15分 配信開始予定 https://www.youtube.com/live/0eb1AgveUOE?si=evhmbxZrE0iQ7yo_ ＜プレイヤー＞ 昨年度優勝枠：とものりお スピリーグMVP枠：ハリー スピリーグランキング枠：やほす 世界ランク枠：あさぼー 東日本大会優勝：がくちゃ 東日本大会準優勝：どらのりお 西日本大会優勝：けん 西日本大会準優勝：るんちゃん 「プロスピA チャンピオンシップ 2025シーズン」の詳細はこちら↓ https://e-baseball.konami.net/pawacha... ＜KONAMI Gamesストア＞ KONAMI Gamesストアは、プロスピAのエナジーが購入できるWEBストアです。 他にもゲーム内でのご購入よりお得にエナジーが入手できる商品を多数ご用意しています。 ぜひ『KONAMI Gamesストア』をご利用ください！ ↓詳細はこちら↓ https://pawaspi-point.konami.net/gene... ↓プロスピA のダウンロードはこちらから↓ https://app.adjust.com/ld84j0r ↓プロスピA公式Xはこちら↓ https://twitter.com/prospiA_PR ↓プロスピA公式Instagramはこちら↓ https://www.instagram.com/prospi_a_official/ #スピチャン #プロスピA #スピチャン2025,False
Prospi,OVXI4OtVgU4,【スピチャン 2025シーズン】エリア大会切り抜き　東日本大会 準決勝 どらのりお VS いかぽ,【スピチャン 2025シーズン】エリア大会切り抜き　東日本大会 準決勝 どらのりお VS いかぽ,2026-03-05,https://www.youtube.com/watch?v=OVXI4OtVgU4,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロスピ;プロ野球スピリッツ;prospi,official_channel_title_or_description_prospi_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,『プロ野球スピリッツA』をお遊びいただいている方のためのファンイベント「プロスピA ファンフェスタ in 東京」が3月7日(土)に有明GYM-EXにて開催！ メインステージで行われる恒例イベント「みんなでスコアバトル」や、 『プロ野球スピリッツA』の最強プレイヤーを決める最高峰の大会「プロスピA チャンピオンシップ(スピチャン) 2025シーズン」決勝大会の模様を配信します！ 激闘のエリア大会を勝ち抜いた4名のプレイヤーに加え、世界ランク枠・スピリーグランキング1位・スピリーグMVPに昨年優勝者が参戦！！2025シーズンの日本一のプレイヤーは誰だ！熱戦をお見逃しなく！ 2026/03/07 10時15分 配信開始予定 https://www.youtube.com/live/0eb1AgveUOE?si=evhmbxZrE0iQ7yo_ ＜プレイヤー＞ 昨年度優勝枠：とものりお スピリーグMVP枠：ハリー スピリーグランキング枠：やほす 世界ランク枠：あさぼー 東日本大会優勝：がくちゃ 東日本大会準優勝：どらのりお 西日本大会優勝：けん 西日本大会準優勝：るんちゃん 「プロスピA チャンピオンシップ 2025シーズン」の詳細はこちら↓ https://e-baseball.konami.net/pawacha... ＜KONAMI Gamesストア＞ KONAMI Gamesストアは、プロスピAのエナジーが購入できるWEBストアです。 他にもゲーム内でのご購入よりお得にエナジーが入手できる商品を多数ご用意しています。 ぜひ『KONAMI Gamesストア』をご利用ください！ ↓詳細はこちら↓ https://pawaspi-point.konami.net/gene... ↓プロスピA のダウンロードはこちらから↓ https://app.adjust.com/ld84j0r ↓プロスピA公式Xはこちら↓ https://twitter.com/prospiA_PR ↓プロスピA公式Instagramはこちら↓ https://www.instagram.com/prospi_a_official/ #スピチャン #プロスピA #スピチャン2025,False
OfficialOther,WwG3ffyx7-Y,『eBaseball™: PRO SPIRIT』ティザートレーラー,『eBaseball™: PRO SPIRIT』ティザートレーラー,2026-03-05,https://www.youtube.com/watch?v=WwG3ffyx7-Y,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,[],no_powerpro_or_prospi_signal,false,UNKNOWN,,,,NOT_RELEVANT_FOR_LANE,OK,,"“かかってこい、世界。” 「eBaseball™: PRO SPIRIT」（PlayStation®5、Steam®）配信中！ 無料で楽しめる本格野球ゲーム。 オンライン対戦で世界中のプレイヤーに挑もう。 ▼公式サイト▼ https://www.konami.com/games/pro-spirit/ ▼公式X▼ https://x.com/pawapuro_pro ※実在選手・球団は搭載されていません ※一部の国・地域では配信されておりません ©2026 Sony Interactive Entertainment Inc.""PlayStation""、""PS5""は株式会社ソニー・インタラクティブエンタテインメントの登録商標または商標です。 ©2026 Valve Corporation. Steam及びSteamロゴは、米国及びまたはその他の国のValve Corporationの商標及びまたは登録商標です。 Unreal® is a trademark or registered trademark of Epic Games, Inc. in the United States of America and elsewhere © Copyright 2009-2026 Techno-Speech, Inc. ""eBaseball""および""eBASEBALL""は、株式会社コナミデジタルエンタテインメントの日本およびその他の国と地域における登録商標または商標です。 ©Konami Digital Entertainment",False
Prospi,To7CyMZ_gbo,【スピチャン 2025シーズン】エリア大会切り抜き　西日本大会 準決勝 けん VS りぼん,【スピチャン 2025シーズン】エリア大会切り抜き　西日本大会 準決勝 けん VS りぼん,2026-03-06,https://www.youtube.com/watch?v=To7CyMZ_gbo,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,プロスピ;プロ野球スピリッツ;prospi,official_channel_title_or_description_prospi_signal,false,UNKNOWN,,,,METADATA_ONLY_NOT_COMMENT_ATTEMPTED,OK,,『プロ野球スピリッツA』をお遊びいただいている方のためのファンイベント「プロスピA ファンフェスタ in 東京」が3月7日(土)に有明GYM-EXにて開催！ メインステージで行われる恒例イベント「みんなでスコアバトル」や、 『プロ野球スピリッツA』の最強プレイヤーを決める最高峰の大会「プロスピA チャンピオンシップ(スピチャン) 2025シーズン」決勝大会の模様を配信します！ 激闘のエリア大会を勝ち抜いた4名のプレイヤーに加え、世界ランク枠・スピリーグランキング1位・スピリーグMVPに昨年優勝者が参戦！！2025シーズンの日本一のプレイヤーは誰だ！熱戦をお見逃しなく！ 2026/03/07 10時15分 配信開始予定 https://www.youtube.com/live/0eb1AgveUOE?si=evhmbxZrE0iQ7yo_ ＜プレイヤー＞ 昨年度優勝枠：とものりお スピリーグMVP枠：ハリー スピリーグランキング枠：やほす 世界ランク枠：あさぼー 東日本大会優勝：がくちゃ 東日本大会準優勝：どらのりお 西日本大会優勝：けん 西日本大会準優勝：るんちゃん 「プロスピA チャンピオンシップ 2025シーズン」の詳細はこちら↓ https://e-baseball.konami.net/pawacha... ＜KONAMI Gamesストア＞ KONAMI Gamesストアは、プロスピAのエナジーが購入できるWEBストアです。 他にもゲーム内でのご購入よりお得にエナジーが入手できる商品を多数ご用意しています。 ぜひ『KONAMI Gamesストア』をご利用ください！ ↓詳細はこちら↓ https://pawaspi-point.konami.net/gene... ↓プロスピA のダウンロードはこちらから↓ https://app.adjust.com/ld84j0r ↓プロスピA公式Xはこちら↓ https://twitter.com/prospiA_PR ↓プロスピA公式Instagramはこちら↓ https://www.instagram.com/prospi_a_official/ #スピチャン #プロスピA #スピチャン2025,False
PowerPro,WMCRj4Snias,『パワプロアドベンチャーズ』オープニングムービー,『パワプロアドベンチャーズ』オープニングムービー,2026-03-06,https://www.youtube.com/watch?v=WMCRj4Snias,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワプロ,official_channel_title_or_description_powerpro_signal,true,True,23,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,『パワプロアドベンチャーズ』のオープニングムービーです。 世界樹の恵みによって栄えた平和な世界に 突如として邪悪なる魔王が現れた――⚔️ #パワプロアドベンチャーズ #パワアド ダウンロードはこちら：https://konami-app.go.link/bQ12m 公式サイト：https://www.konami.com/pawa/adventures/ 公式X：https://x.com/pawa_adventures,False
PowerPro,wOjrANePk1c,『パワフルプロ野球2026-2027』オープニングムービー,『パワフルプロ野球2026-2027』オープニングムービー,2026-03-12,https://www.youtube.com/watch?v=wOjrANePk1c,UCWzEh28vj3mQKpe0fzVTOUw,official_channel_side_scan_then_per_video_metadata,パワフルプロ野球;ob,official_channel_title_or_description_powerpro_signal,true,True,1981,,yt-dlp --get-comments,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,OK,,"“歴史（サクセス）は、受け継がれる。” 「パワフルプロ野球2026-2027」（Nintendo Switch™・PlayStation®4）6月11日発売！ 公式サイト：https://www.konami.com/pawa/2026-2027/ 『Highlight』 Stand up now, we’re ready now Go! Stand up now, we’re ready now All set! 歓声が空揺らす Stand up now, we’re ready now Go! Stand up now, we’re ready now All set! その背に未来を 高鳴る鼓動を信じて 重なる熱量が 期待感と展開の煌めき 覚悟を決めてけ 何度も見失って 息飲むストーリー 奇跡的な証明に変わるさ 大丈夫信じて （ほら） 誰にも見せず （ずっと） 積み上げていた 負けないように向き合うように 静かな夜を越えてきた （ほら）気づけばそばに （いま）同じ痛みを 背負いながら駆け出す君 準備はもう出来たよね （胸を張って） はじめよう いま世界を駆けていけ 照らす 光の先 風に乗る夢 ひとりじゃない いま未来を駆けていこう 照らせ 光のように 掴み取ろう さあこの手で Stand up now, we’re ready now Go! Stand up now, we’re ready now All set! 秒針が止まるくらい Stand up now, we’re ready now Go! Stand up now, we’re ready now 張り詰めてた空気を裂いた音 見上げたら溢れてた 届く 光の先 最高の舞台 この景色 In a world so bright to hide This moment says it all ＜Music＞ 歌：杏子 作詞：笹岡 水樹 作編曲：吉田 真太郎（KONAMI） Drums：渡邊 紀如（KONAMI） Bass：森光 奏太 Guitar：山本 陽介 Sax：本間 将人 Trumpet：吉澤 達彦 ＜Video＞ KOO-KI Director：白川東一 CG Superviser：山下裕次郎 CG Director：生嶋就 CG Director：大窪真悟 CG Creator：石井真登 C",True
