inventory_id,game,video_id,title,published_at,source_url,official_channel_id,official_channel_name,discovery_method,matched_terms,relevant_reason,relevant_for_comment_collection,target_players_from_title_if_any,comments_available,comments_retrieved,comment_total_reported,retrieval_method,retrieval_bound_or_missingness,already_in_old_inventory,date_status,metadata_status,description_context_short,error
PPV3-INV-0188,PowerPro,6On-hUCr6UE,【衝撃の一発】オンライン予選チーム eBASEBALLプロ選手はこう使う！【パワプロ2020】,2020-08-20,https://www.youtube.com/watch?v=6On-hUCr6UE,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""OB"",""対決""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,今回は舘野選手、三輪選手、菅原選手、加賀谷選手の4選手が、間近に控えたプロテストのオンライン予選のアレンジチームで対決します。 舘野選手 VS 三輪選手と、菅原選手 VS 加賀谷選手の対決です！ 様々な戦略が可能なチームを、eBASEBALLプロプレイヤーがどのように操るのか、お楽しみください。 ▼プロテストスケジュール オンライン予選 エントリー受付期間 2020年8月24日(月) 13:00～2020年8月30日(日) 23:59 オンライン予選結果通知 2020年9月3日(木)頃 オンライン最終選考会 実技A日程:2020年9月19日(土) 実技B日程:2020年9月20日(日) 面接 :2020年9月22日(火・祝) プロテスト最終選考結果 2020年9月24日(木)頃 ▼出演者（左から） ○菅原翔太（すがわら しょうた） プレイヤー名：ぶんた 2019シーズン 中日ドラゴンズ代表選手 キャプテン 2018シーズンはゲーム解説者として活躍するも、自身の参戦のために転職。 初参戦ばかりのメンバーをまとめ、リーグ3位を獲得 YouTube：https://ucs.konami.net/?t=nfC81EaD Twitter：https://ucs.konami.net/?t=k8SGvXa5 ○舘野 弘樹（たての ひろき） プレイヤーネーム：てぃーの 2018、19シーズン 読,
PPV3-INV-0189,PowerPro,4LPWDwnHVpg,【公式からの挑戦】激ムズ！パワプロ2020選手能力クイズ,2020-08-17,https://www.youtube.com/watch?v=4LPWDwnHVpg,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""能力"",""OB""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,今回はパワプロ2020の選手能力をクイズ形式で当てていくゲームを行います。 難問・珍問の前に4人の選手はどうなる？？？ ▼出演者（左から） ○菅原翔太（すがわら しょうた） プレイヤー名：ぶんた 2019シーズン 中日ドラゴンズ代表選手 キャプテン 2018シーズンはゲーム解説者として活躍するも、自身の参戦のために転職。 初参戦ばかりのメンバーをまとめ、リーグ3位を獲得 YouTube：https://ucs.konami.net/?t=p7MCWf1a Twitter：https://ucs.konami.net/?t=imFzfTXc ○舘野 弘樹（たての ひろき） プレイヤーネーム：てぃーの 2018、19シーズン 読売ジャイアンツ代表選手 キャプテン 2019シーズン e日本シリーズ優勝 個人としてもMVP、最多本塁打、最多打点の3タイトルを獲得 Twitter：https://ucs.konami.net/?t=pIhXKUjM ○加賀谷 颯太（かがや そうた） プレイヤーネーム：ケーバック（愛称 バックちゃん） 2018、19シーズン 福岡ソフトバンクホークス代表選手 キャプテン YouTube ケーバックのバ・リーグTV https://ucs.konami.net/?t=ShQW7air Twitter https://ucs.konami.net/?t=0T6FM,
PPV3-INV-0190,PowerPro,lELJCEpQ8XU,【パワプロ2020】実技？面接？現役選手が教えるeBASEBALL プロリーグ プロテスト攻略法【eスポーツ】,2020-08-06,https://www.youtube.com/watch?v=lELJCEpQ8XU,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""現役選手"",""OB""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,今回は菅原選手と三輪選手にお越しいただき、24日からスタートするeBASEBALL プロリーグ プロテストについてお話しいただきました。 ▼eBASEBALL プロリーグ 2020シーズンについて 8/3配信 プロプレイヤーになるのは君だ！！～発表！eBASEBALL プロリーグ 2020シーズン～ https://ucs.konami.net/?t=WM9HOp2l 今期プロプレイヤーになれるのは…残り26人！ プロテストの詳しい内容は公式サイトをご確認ください。 https://ucs.konami.net/?t=6xo7M5Zy ▼出演者 三輪貴史（みわ たかふみ） プレイヤー名：ねお 2018、19シーズン 東北楽天ゴールデンイーグルス代表選手 キャプテン 2019シーズン パ・リーグ最優秀防御率獲得 2018シーズンに一度継続契約を逃したが、翌年再度指名を受けチームを3位へ導く Twitter:https://ucs.konami.net/?t=JkhNPe4A 菅原翔太（すがわら しょうた） プレイヤー名：ぶんた 2019シーズン 中日ドラゴンズ代表選手 キャプテン 2018シーズンはゲーム解説者として活躍するも、自身の参戦のために転職。 初参戦ばかりのメンバーをまとめ、リーグ3位を獲得 YouTube:https://ucs.konami.net/?t=4daAlmG,
PPV3-INV-0191,PowerPro,ArCW8T-MGeY,【パワプロ2020】プロvsプロのガチ対決！ドリームチームで大乱戦を制するのはどっちだ！？,2020-07-30,https://www.youtube.com/watch?v=ArCW8T-MGeY,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""OB"",""対決""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,今回はいよいよ舘野選手、指宿選手、加賀谷選手、下山選手による「eBASEBALLパワフルプロ野球2020」でのガチ対決企画です。 舘野選手・指宿選手チームと、加賀谷選手・下山選手チームの２対２に分かれて対決です！ eBASEBALLプロプレイヤーによるガチバトル！お楽しみください。 ▼前編 【パワプロ2020】eBASEBALLプロ選手によるガチ対決！ドラフトで選んだドリームチームで対決！ https://www.youtube.com/watch?v=pjtFw4b238U ルール： チームはドラフト形式で決定。重複の場合はジャンケン。 控えの選手は交互に指名します バッティングは交互に行う 守備は2人でポジションを分担 バッテリーモードON（捕手側が球種とコースを決め、投手は2度押しで投球） 9イニング制 （DHあり） ■出演者 ○舘野 弘樹（たての ひろき） プレイヤーネーム：てぃーの 2018、19シーズン 読売ジャイアンツ代表選手 キャプテン 2019シーズン e日本シリーズ優勝 個人としてもMVP、最多本塁打、最多打点の3タイトルを獲得 Twitter：https://ucs.konami.net/?t=kU7Ed1BZ ○指宿 聖也（いぶすき せいや） プレイヤーネーム：みっすん 2018、19シーズン オリックス・バファローズ代表選手 キャプテン 2019シーズン ,
PPV3-INV-0192,PowerPro,pjtFw4b238U,【パワプロ2020】eBASEBALLプロ選手によるガチ対決！ドラフトで選んだドリームチームで対決！,2020-07-23,https://www.youtube.com/watch?v=pjtFw4b238U,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""OB"",""対決""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,今回はいよいよ舘野選手、指宿選手、加賀谷選手、下山選手による「eBASEBALLパワフルプロ野球2020」でのガチ対決企画です。 舘野選手・指宿選手チームと、加賀谷選手・下山選手チームの２対２に分かれて対決です！ eBASEBALLプロプレイヤーによるガチバトル！お楽しみください。 ルール： チームはドラフト形式で決定。重複の場合はジャンケン。 控えの選手は交互に指名します バッティングは交互に行う 守備は2人でポジションを分担 バッテリーモードON（捕手側が球種とコースを決め、投手は2度押しで投球） 9イニング制 （DHあり） ■出演者 ○舘野 弘樹（たての ひろき） プレイヤーネーム：てぃーの 2018、19シーズン 読売ジャイアンツ代表選手 キャプテン 2019シーズン e日本シリーズ優勝 個人としてもMVP、最多本塁打、最多打点の3タイトルを獲得 Twitter：https://ucs.konami.net/?t=u1KQOMHT ○指宿 聖也（いぶすき せいや） プレイヤーネーム：みっすん 2018、19シーズン オリックス・バファローズ代表選手 キャプテン 2019シーズン パ・リーグ2位 19シーズンは個人として全選手中唯一の全勝 最多本塁打とBest Proleague Playerの2冠を獲得 ▽指宿選手のチャンネルはこちら https://ucs.konami.,
PPV3-INV-0193,PowerPro,PtgQTVtD8_A,【パワプロ2020】俺たちならHR競争一生打ち続ける説【eBASEBALLプロ選手】,2020-07-20,https://www.youtube.com/watch?v=PtgQTVtD8_A,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""OB""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,今回はeBASEBALLのプロプレイヤーである舘野選手、指宿選手、加賀谷選手、下山選手の4選手を招いて「eBASEBALLパワフルプロ野球2020」ホームランアタックでバトル＆サドンデスを競っていただきます！ ■出演者 舘野 弘樹（たての ひろき） プレイヤーネーム：てぃーの 2018、19シーズン 読売ジャイアンツ代表選手 キャプテン 2019シーズン e日本シリーズ優勝 個人としてもMVP、最多本塁打、最多打点の3タイトルを獲得 Twitter：https://ucs.konami.net/?t=iBrvG6Eq 指宿 聖也（いぶすき せいや） プレイヤーネーム：みっすん 2018、19シーズン オリックス・バファローズ代表選手 キャプテン 2019シーズン パ・リーグ2位 19シーズンは個人として全選手中唯一の全勝 最多本塁打とBest Proleague Playerの2冠を獲得 ▽指宿選手のチャンネルはこちら https://ucs.konami.net/?t=BoWF4DCH Twitter：https://ucs.konami.net/?t=AbOsjilN 下山 祐躍（しもやま よしや） プレイヤーネーム：スンスケ 2018、19シーズン 千葉ロッテマリーンズ代表選手 キャプテン 2019シーズン パ・リーグ優勝 個人タイトルとして最優秀防御率を獲得 YouTube,
PPV3-INV-0194,PowerPro,1BZpm1y4uyw,【パワプロ2020】eBASEBALLプロ選手がサクサクセス1時間チャレンジ！まさかのダイジョーブ博士が2人！？,2020-07-16,https://www.youtube.com/watch?v=1BZpm1y4uyw,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""OB""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,今回はeBASEBALLプロプレイヤーである舘野選手と指宿選手を招いて「eBASEBALLパワフルプロ野球2020」のサクサクセスをプレイしていただきました。 「サクサクセス1時間チャレンジ！」果たして制限時間内に良い選手は出来るのか？ 00:00 オープニング 00:25 チャレンジスタート 01:38 なかなか出会えない 03:02 ハテナ地獄 05:48 アイテムを使う 06:15 博士に翻弄される 08:56 今日の運試し 09:38 2人目の博士 12:11 残り10分 15:12 エンディング ■出演者 舘野 弘樹（たての ひろき） プレイヤーネーム：てぃーの 2018、19シーズン 読売ジャイアンツ代表選手 キャプテン 2019シーズン e日本シリーズ優勝 個人としてもMVP、最多本塁打、最多打点の3タイトルを獲得 Twitter：https://ucs.konami.net/?t=wUsXJ2m3 指宿 聖也（いぶすき せいや） プレイヤーネーム：みっすん 2018、19シーズン オリックス・バファローズ代表選手 キャプテン 2019シーズン パ・リーグ2位 19シーズンは個人として全選手中唯一の全勝 最多本塁打とBest Proleague Playerの2冠を獲得 ▽指宿選手のチャンネルはこちら https://ucs.konami.net/?t=3TQZNSw,
PPV3-INV-0195,PowerPro,WskScbGyqW0,【パワプロ2020】eBASEBALLプロ選手ならパワフェス達人モードも初見クリア？難敵のプロ野球レジェンズを徹底攻略！,2020-07-09,https://www.youtube.com/watch?v=WskScbGyqW0,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""OB""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,今回はeBASEBALLのプロプレイヤーである下山選手と加賀谷選手を招いて「eBASEBALLパワフルプロ野球2020」パワフェス達人モードの初見クリアを目指します！ 1:17 SG高校 10:12 白薔薇かしまし学園大学 16:13 プロ野球レジェンズ 35:43 帝王実業 ■出演者 下山 祐躍（しもやま よしや） プレイヤーネーム：スンスケ 2018、19シーズン 千葉ロッテマリーンズ代表選手 キャプテン 2019シーズン パ・リーグ優勝 個人タイトルとして最優秀防御率を獲得 YouTube Challenge-Channel Sunsuke https://ucs.konami.net/?t=kIDJ0b6R Twitter https://ucs.konami.net/?t=VpDvWR5m 加賀谷 颯太（かがや そうた） プレイヤーネーム：ケーバック（愛称 バックちゃん） 2018、19シーズン 福岡ソフトバンクホークス代表選手 キャプテン YouTube ケーバックのバ・リーグTV https://ucs.konami.net/?t=TgqcV4BQ Twitter https://ucs.konami.net/?t=VA9dqaRu “パワプロで目指せ世界一！”「eBASEBALLパワフルプロ野球2020」（Nintendo Switch™・PlayStation®4,
PPV3-INV-0196,PowerPro,OdlfbG1FujU,「eBASEBALLパワフルプロ野球2020」ダウンロードコンテンツ　 BGM：全パワプロシリーズセット,2020-07-09,https://www.youtube.com/watch?v=OdlfbG1FujU,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""OB""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,"※必ず視聴前にご確認下さい。 本動画は2021年3月31日以前に配信開始されており、一部、古い価格表記となっておりますので、最新の税込価格については、下記リンク先でご確認下さい。 https://www.konami.com/games/jp/ja/pages/price_list/ “パワプロで目指せ世界一！”「eBASEBALLパワフルプロ野球2020」（Nintendo Switch™・PlayStation®4）7月9日発売！ 公式サイト： https://www.konami.com/pawa/2020/ 公式Twitter：https://twitter.com/pawapuro_pro ■メーカー小売価格 通常版 (パッケージ・DL) Nintendo Switch：7,678円(税込）/ PS4®：8,778円(税込) パワフルエディション (DL専売) Nintendo Switch：9,878円（税込）/ PS4®：10,978円（税込） BGM:パワプロ'94+2+3セット BGM:パワプロ4+5セット BGM:パワプロ6セット BGM:パワプロ'99+2000セット BGM:パワプロ7セット BGM:パワプロ8+2001セット BGM:パワプロ9セット BGM:パワプロ10+超決定版セット BGM:パワプロ11+超決定版セット BGM:パワプロ12セット B",
PPV3-INV-0197,PowerPro,RDuHDrO0spw,「eBASEBALLパワフルプロ野球2020」プロモーションムービー　 東京2020オリンピック,2020-07-08,https://www.youtube.com/watch?v=RDuHDrO0spw,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""OB""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,※必ず視聴前にご確認下さい。 本動画は2021年3月31日以前に配信開始されており、一部、古い価格表記となっておりますので、最新の税込価格については、下記リンク先でご確認下さい。 https://www.konami.com/games/jp/ja/pages/price_list/ “パワプロで目指せ世界一！”「eBASEBALLパワフルプロ野球2020」（Nintendo Switch™・PlayStation®4）7月9日発売！ 公式サイト： https://www.konami.com/pawa/2020/ 公式Twitter：https://twitter.com/pawapuro_pro 一般社団法人日本野球機構承認 ⓒ2019 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2019年プロ野球ペナントシーズン中のデータを基に制作しています。 データ提供:共同通信デジタル データは（株）共同通信デジタルが独自に収集したものであり、公式記録とは異なる場合があります。 提供情報を手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行う事を固く禁じます。 ©Konami Digital Entertainment 株式会社コナミデジタルエンタテインメントは、eBA,
PPV3-INV-0198,PowerPro,b_JCLxYwNFo,「eBASEBALLパワフルプロ野球2020」プロモーションムービー,2020-06-12,https://www.youtube.com/watch?v=b_JCLxYwNFo,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""OB""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,※必ず視聴前にご確認下さい。 本動画は2021年3月31日以前に配信開始されており、一部、古い価格表記となっておりますので、最新の税込価格については、下記リンク先でご確認下さい。 https://www.konami.com/games/jp/ja/pages/price_list/ “パワプロで目指せ世界一！”「eBASEBALLパワフルプロ野球2020」（Nintendo Switch™・PlayStation®4）7月9日発売！ 公式サイト： https://www.konami.com/pawa/2020/ 公式Twitter：https://twitter.com/pawapuro_pro 一般社団法人日本野球機構承認 ⓒ2019 SAMURAI JAPAN 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2019年プロ野球ペナントシーズン中のデータを基に制作しています。 データ提供:共同通信デジタル データは（株）共同通信デジタルが独自に収集したものであり、公式記録とは異なる場合があります。 提供情報を手段を問わず、いかなる目的であれ無断で複製、転送、販売等を行う事を固く禁じます。 ©Konami Digital Entertainment 株式会社コナミデジタルエンタテインメントは、eBA,
PPV3-INV-0199,PowerPro,PhQkyi8VjU4,「eBASEBALLパワフルプロ野球2020」オープニングムービー,2020-04-03,https://www.youtube.com/watch?v=PhQkyi8VjU4,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""OB""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,false,[],,,,,,false,OUT_OF_SCOPE,OK,※必ず視聴前にご確認下さい。 本動画は2021年3月31日以前に配信開始されており、一部、古い価格表記となっておりますので、最新の税込価格については、下記リンク先でご確認下さい。 https://www.konami.com/games/jp/ja/pages/price_list/ “パワプロで目指せ世界一！”「eBASEBALLパワフルプロ野球2020」（Nintendo Switch™・PlayStation®4）7月9日発売！ 公式サイト： https://www.konami.com/pawa/2020/ 「蒼の彼方へ」 幼い頃の夢 遠くまで見果てない景色 一瞬で通り抜けるビジョン 蒼と星の彼方に何が待ってる？ 想いの風を今背負って （羽ばたくよDreamer’s sky ） 旅に出るのさ 太陽の降る場所へ 僕らの全て連れて （It’s time to take a step up now） この魂で歌おう 世界に響け！ 重ねた日々が勇気へと変わってく 情熱が僕を奮い立たせる 世界はもうすぐそこ もう何も恐れないさ 未来を共に創ろう 光を放て！ 歌・作詞 國土佳音 作・編曲 米須優太郎 編曲 渡邊紀如 一般社団法人日本野球機構承認 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2019年プロ,
PPV3-INV-0001,PowerPro,Ms1zfS7gSmo,【ロマン開花學園解説】ロマン全開！才能開花！【パワプロアプリ】,2026-07-30,https://www.youtube.com/watch?v=Ms1zfS7gSmo,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,true,[],true,8,8,yt-dlp --get-comments --dump-single-json,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,false,IN_SCOPE,OK,新シナリオ #ロマン開花學園 編 7/30～配信開始！ 配信開始に伴い、#解説 動画を公開！ 【「ロマン開花學園」ストーリー概要】 100年以上の歴史を誇る伝統校、ロマン開花學園。 その野球部も、かつて何度も甲子園に行った古豪だが、近年の成績はイマイチだ。 学校は伝統を重んじる校風だけど、このままの体制でいいのだろうか・・・？ そう考えていたところに、刃（やいば）と名乗る新任の監督が現れる。 今、変革を予感させる新風が、吹き始めようとしていた・・・ 詳細はアプリ内お知らせにてご確認ください。 #パワプロアプリ 公式X：https://x.com/pawa_app573 #パワプロアプリ 公式サイト：https://www.konami.com/pawa/app/,
PPV3-INV-0004,PowerPro,lXJEdQqrU7E,なにわ男子 藤原丈一郎さん・アンタッチャブル 山崎さん柴田さんが登場！パワプロ2026発売記念イベントダイジェスト 【パワフルプロ野球2026-2027】,2026-07-01,https://www.youtube.com/watch?v=lXJEdQqrU7E,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ"",""パワフルプロ野球"",""プロスピ"",""OB""]",POWERPRO_SIGNAL_WITH_ABILITY_OR_PLAYER_SERIES_CONTEXT: PowerPro term plus ability/player/update/series signal in title or description.,true,[],true,10,10,yt-dlp --get-comments --dump-single-json,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,false,IN_SCOPE,OK,"▼パワプロ・プロスピ公式Xはこちら https://x.com/pawapuro_pro “歴史（サクセス）は、受け継がれる。” 「パワフルプロ野球2026-2027」（Nintendo Switch™・PlayStation®4）6月11日発売！ 公式サイト： https://www.konami.com/pawa/2026-2027/ 一般社団法人日本野球機構承認 ©2026 SAMURAI JAPAN Trademarks, copyrights, names, images and other proprietary materials are used with permission of World Baseball Classic, Inc. 日本プロ野球名球会公認 日本プロ野球OBクラブ公認 日本プロ野球外国人OB選手会公認 プロ野球フランチャイズ球場公認 ゲーム内に再現された球場内看板は、原則として2025年度プロ野球公式戦のデータを基に制作しています。 All other copyrights or trademarks are the property of their respective owners and are used under license. データは、(株)共同通信デジタル/Japan Baseball Data (株)が独自に収集したもの",
PPV3-INV-0007,PowerPro,Pm_Pyg54JV0,『パワプロアドベンチャーズ』3rdシナリオ カジナイトアカデミー紹介,2026-06-03,https://www.youtube.com/watch?v=Pm_Pyg54JV0,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,true,[],true,29,29,yt-dlp --get-comments --dump-single-json,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,false,IN_SCOPE,OK,3rdサクセスシナリオ カジナイトアカデミーの紹介です。 『鋼の如き心であれ』 主人公たちに足りないものは何なのか—― 答えを求めて、ハンマーを手にする🔨 打てよ黒鉄！叩いて鍛えて、強き心を手に入れろ！ #パワプロアドベンチャーズ #パワアド ダウンロードはこちら：https://konami-app.go.link/bQ12m 公式サイト：https://www.konami.com/pawa/adventures/ 公式X：https://x.com/pawa_adventures,
PPV3-INV-0021,PowerPro,1lkcAGahFZ8,『パワプロアドベンチャーズ』2ndシナリオ タテレスキュアアカデミー紹介,2026-04-03,https://www.youtube.com/watch?v=1lkcAGahFZ8,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,true,[],true,32,32,yt-dlp --get-comments --dump-single-json,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,false,IN_SCOPE,OK,2ndサクセスシナリオ タテレスキュアアカデミーの紹介です。 オレもみんなを守れる冒険者になる！ 更なる災厄が迫るとき、主人公は守りたい人を守ることができるのか━━🛡️ #パワプロアドベンチャーズ #パワアド ダウンロードはこちら：https://konami-app.go.link/bQ12m 公式サイト：https://www.konami.com/pawa/adventures/ 公式X：https://x.com/pawa_adventures,
PPV3-INV-0022,PowerPro,PMkxCzAo16A,『パワプロアドベンチャーズ』CM【驚き編】,2026-03-26,https://www.youtube.com/watch?v=PMkxCzAo16A,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,true,[],true,3,3,yt-dlp --get-comments --dump-single-json,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,false,IN_SCOPE,OK,野球ゲームでお馴染みのパワプロシリーズからまさかのファンタジー！？ ♪「今度のパワプロはファンタジーでございます。 乗り遅れにご注意ください～🚃」 ダウンロードはこちら：https://konami-app.go.link/bQ12m 【『パワプロアドベンチャーズ』とは 】 剣と魔法のファンタジー世界で、冒険者を育成！ 「サクセス」で個性豊かな仲間たちと切磋琢磨して成長し、強敵との「バトル」に挑もう！ 公式サイト：https://www.konami.com/pawa/adventures/ 公式X：https://x.com/pawa_adventures #パワプロアドベンチャーズ #パワアド,
PPV3-INV-0023,PowerPro,5nxW28yS5kQ,『パワプロアドベンチャーズ』ローンチトレーラー,2026-03-26,https://www.youtube.com/watch?v=5nxW28yS5kQ,UCWzEh28vj3mQKpe0fzVTOUw,パワプロ・プロスピ公式チャンネル,official_channel_flat_playlist_then_per_video_metadata,"[""パワプロ""]",POWERPRO_CURRENT_OR_EDITION_CONTEXT: PowerPro term present; retained as official PowerPro context even without an explicit ability term.,true,[],true,15,15,yt-dlp --get-comments --dump-single-json,YTDLP_ALL_REQUESTED; completeness not independently verified; platform/client pagination may remain,false,IN_SCOPE,OK,今度のパワプロはファンタジー！？ 新作スマホアプリ『パワプロアドベンチャーズ』がいよいよサービス開始 最強の冒険者を目指そう ━━⚔️ ダウンロードはこちら：https://konami-app.go.link/bQ12m 【『パワプロアドベンチャーズ』とは 】 剣と魔法のファンタジー世界で、冒険者を育成！ 「サクセス」で個性豊かな仲間たちと切磋琢磨して成長し、強敵との「バトル」に挑もう！ 公式サイト：https://www.konami.com/pawa/adventures/ 公式X：https://x.com/pawa_adventures #パワプロアドベンチャーズ #パワアド,
