record_id,player,canonical_player_id,game,edition,update_date,platform,source_type,source_url,video_id_or_post_id,parent_event_id,author_id_or_name,timestamp,text,likes,reply_count,classification,strength,independence_group,physical_or_rating_lane,target_rating_if_explicit,comparison_player_if_any,source_quality,notes,acceptance_status,acceptance_reason,collected_at,attempted_routes,event_id,origin_count,comment_count,like_sum,top_like_count,agreement_ratio,source_input_path,source_input_sha256,old_rejection_reason,reclassification_status,schema_validation,identity_validation
RUN2-SPCXPPR-20260813-076,小川 龍成,11715153,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E5%B0%8F%E5%B7%9D%20%E9%BE%8D%E6%88%90%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-11715153,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-11715153,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""小川 龍成"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-11715153,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-077,外崎 修汰,41245130,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E5%A4%96%E5%B4%8E%20%E4%BF%AE%E6%B1%B0%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-41245130,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-41245130,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""外崎 修汰"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-41245130,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-078,源田 壮亮,71775134,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E6%BA%90%E7%94%B0%20%E5%A3%AE%E4%BA%AE%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-71775134,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-71775134,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""源田 壮亮"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-71775134,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-079,石井 一成,21125134,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E7%9F%B3%E4%BA%95%20%E4%B8%80%E6%88%90%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-21125134,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-21125134,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""石井 一成"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-21125134,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-080,ファビアン,43745150,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E3%83%95%E3%82%A1%E3%83%93%E3%82%A2%E3%83%B3%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-43745150,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-43745150,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""ファビアン"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-43745150,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-081,渡邊 佳明,73175138,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E6%B8%A1%E9%82%8A%20%E4%BD%B3%E6%98%8E%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-73175138,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-73175138,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""渡邊 佳明"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-73175138,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-082,山本 祐大,23125136,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E5%B1%B1%E6%9C%AC%20%E7%A5%90%E5%A4%A7%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-23125136,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-23125136,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""山本 祐大"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-23125136,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-083,度会 隆輝,33535159,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E5%BA%A6%E4%BC%9A%20%E9%9A%86%E8%BC%9D%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-33535159,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-33535159,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""度会 隆輝"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-33535159,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-084,牧 秀悟,13115153,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E7%89%A7%20%E7%A7%80%E6%82%9F%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-13115153,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-13115153,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""牧 秀悟"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-13115153,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-085,周東 佑京,21925136,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E5%91%A8%E6%9D%B1%20%E4%BD%91%E4%BA%AC%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-21925136,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-21925136,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""周東 佑京"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-21925136,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-086,山川 穂高,21425139,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E5%B1%B1%E5%B7%9D%20%E7%A9%82%E9%AB%98%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-21425139,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-21425139,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""山川 穂高"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-21425139,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-087,柳田 悠岐,31835133,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E6%9F%B3%E7%94%B0%20%E6%82%A0%E5%B2%90%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-31835133,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-31835133,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""柳田 悠岐"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-31835133,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-088,柳町 達,73175151,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E6%9F%B3%E7%94%BA%20%E9%81%94%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-73175151,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-73175151,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""柳町 達"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-73175151,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-089,栗原 陵矢,01705130,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E6%A0%97%E5%8E%9F%20%E9%99%B5%E7%9F%A2%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-01705130,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-01705130,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""栗原 陵矢"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-01705130,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-090,海野 隆司,81385151,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E6%B5%B7%E9%87%8E%20%E9%9A%86%E5%8F%B8%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-81385151,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-81385151,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""海野 隆司"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-81385151,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-091,牧原 大成,61465133,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E7%89%A7%E5%8E%9F%20%E5%A4%A7%E6%88%90%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-61465133,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-61465133,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""牧原 大成"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-61465133,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
RUN2-SPCXPPR-20260813-092,近藤 健介,41745135,PowerPro,,,X,X_SEARCH_QUERY,https://x.com/search?q=%E8%BF%91%E8%97%A4%20%E5%81%A5%E4%BB%8B%20%E3%83%91%E3%83%AF%E3%83%97%E3%83%AD%20%E8%B5%B0%E5%8A%9B&src=typed_query&f=live,,XQ-20260813-PPR-41745135,,,NOT_FOUND: indexed X query returned no verifiable player-specific PowerPro speed-rating criticism or official reply.,,,UNCLASSIFIED_CONTEXT,CONTEXT,XQ-20260813-PPR-41745135,RATING,,,NO_VERIFIABLE_X_POST,"Second-priority master player (owner_review_required!=true). Unrelated X results were not retained as rating evidence. | Run-2 review: kept as NOT_FOUND collection availability, not schema_issue and not evidence.",NOT_FOUND,No direct X post supports a player-specific PowerPro speed-rating claim or official ability-post reply; no inference made.,2026-08-13T11:25:10Z,"Web indexed X search executed with query `site:x.com ""近藤 健介"" パワプロ 走力` on 2026-08-13; direct X live-search URL recorded; results reviewed, but no verifiable player-specific PowerPro speed-rating criticism or official capability-post reply was retrieved.",XQ-20260813-PPR-41745135,0,0,0,0,,C:\Users\amila\Desktop\Claude Code\パワプロ風ペナント開発\outputs\derived\speed_community_rating_lane_x_powerpro_raw_20260813.jsonl,af9e7cea7a4444922573847f8bc65e6953f2ec86c0939057bc571a461ba5be22,RUN1_X_COLLECTION_AVAILABILITY_RECORD,RUN2_INDIVIDUAL_AVAILABILITY_REVIEW,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED,NOT_APPLICABLE_NO_SOURCE_POST_RETURNED
