player_id,player,player_canonical,team,team_canonical,stage1_profile_status,stage1_profile_present,npb_plus_sprint_speed_kmh,blind_v3_match_status,blind_v3_baseline_raw,blind_v3_baseline_rounded,final_freeze_rating,final_freeze_decision_class,powerpro_match_status,powerpro_match_method,powerpro_candidate_count,powerpro_2026_roster_display_name,powerpro_2026_roster_normalized_name,powerpro_2026_speed,residual_a,residual_b,position_source,position_match_status,position_raw_jp,position,position_group,current_usage_plate_appearances,current_usage_games,current_usage_pos_breakdown,age,age_status,acceleration_class,exposure_pa,exposure_games
91695157,林 琢真,林琢真,横浜DeNAベイスターズ,横浜DeNAベイスターズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,32,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,69.117,69,74,P0_STANDARDIZED_VS_CURRENT_ADJUDICATION,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,林,林,82,-13,-8,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,二,2B,MIDDLE_NEUTRAL,88,23,"{""二"":1983,""遊"":1824,""三"":391}",,MISSING_NO_FROZEN_AGE_FIELD,TEMPORAL_CONSTRUCT_CONFLICT,104,42
51555155,梶原 昂希,梶原昂希,横浜DeNAベイスターズ,横浜DeNAベイスターズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,33.4,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,81.682,82,82,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,梶　原,梶原,90,-8,-8,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,中,CF,MIDDLE_PREMIUM,70,21,"{""中"":3424,""右"":180}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,73,28
13115153,牧 秀悟,牧秀悟,横浜DeNAベイスターズ,横浜DeNAベイスターズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.6,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,65.527,66,66,CURRENT_SPRINT_LIMITED_SUPPORT,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,牧,牧,67,-1,-1,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,二,2B,MIDDLE_NEUTRAL,226,51,"{""二"":7138}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,288,65
41945131,筒香 嘉智,筒香嘉智,横浜DeNAベイスターズ,横浜DeNAベイスターズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.2,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,52.962,53,53,DIRECT_T90_AND_CURRENT_AGREE,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,筒　香,筒香,45,8,8,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,三,3B,CORNER_CATCHER,198,51,"{""三"":3663,""一"":2764}",,MISSING_NO_FROZEN_AGE_FIELD,TEMPORAL_CONSTRUCT_CONFLICT,240,61
51555151,蝦名 達夫,蝦名達夫,横浜DeNAベイスターズ,横浜DeNAベイスターズ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.4,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,63.732,64,64,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,蝦　名,蝦名,75,-11,-11,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,中,CF,MIDDLE_PREMIUM,250,67,"{""右"":2063,""中"":7677}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,283,77
31335131,今宮 健太,今宮健太,福岡ソフトバンクホークス,福岡ソフトバンクホークス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.4,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,54.757,55,55,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,今　宮,今宮,66,-11,-11,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,遊,SS,MIDDLE_PREMIUM,126,42,"{""遊"":3582,""二"":1636,""三"":110}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,138,47
21925136,周東 佑京,周東佑京,福岡ソフトバンクホークス,福岡ソフトバンクホークス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,35,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,96.042,96,96,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,周　東,周東,96,0,0,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,中,CF,MIDDLE_PREMIUM,337,79,"{""中"":11269}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,404,95
21425139,山川 穂高,山川穂高,福岡ソフトバンクホークス,福岡ソフトバンクホークス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,29.4,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,45.781,46,46,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,山　川,山川,47,-1,-1,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,一,1B,CORNER_CATCHER,168,46,"{""一"":5781}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,168,46
31835133,柳田 悠岐,柳田悠岐,福岡ソフトバンクホークス,福岡ソフトバンクホークス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,32.1,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,70.014,70,70,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,柳　田,柳田,67,3,3,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,左,LF,CORNER_CATCHER,288,76,"{""左"":1286}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,333,89
73175151,柳町 達,柳町達,福岡ソフトバンクホークス,福岡ソフトバンクホークス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.5,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,64.629,65,65,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,柳　町,柳町,67,-2,-2,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,右,RF,MIDDLE_PREMIUM,196,52,"{""右"":6088,""左"":1505,""中"":75}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,214,60
01705130,栗原 陵矢,栗原陵矢,福岡ソフトバンクホークス,福岡ソフトバンクホークス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.3,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,62.834,63,63,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,栗　原,栗原,59,4,4,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,三,3B,CORNER_CATCHER,374,86,"{""三"":12287,""捕"":96,""一"":1446}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,439,100
81885155,正木 智也,正木智也,福岡ソフトバンクホークス,福岡ソフトバンクホークス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.1,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,61.039,61,61,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,正　木,正木,48,13,13,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,一,1B,CORNER_CATCHER,222,47,"{""一"":3337,""中"":278,""右"":2550,""左"":1136}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,292,62
81385151,海野 隆司,海野隆司,福岡ソフトバンクホークス,福岡ソフトバンクホークス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.3,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,53.859,54,54,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,海　野,海野,52,2,2,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,捕,C,CORNER_CATCHER,210,62,"{""捕"":9454}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,228,75
61465133,牧原 大成,牧原大成,福岡ソフトバンクホークス,福岡ソフトバンクホークス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,33.5,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,82.58,83,83,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,牧原大,牧原大,82,1,1,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,二,2B,MIDDLE_NEUTRAL,309,82,"{""二"":9185,""右"":1010,""中"":1086}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,368,97
41745135,近藤 健介,近藤健介,福岡ソフトバンクホークス,福岡ソフトバンクホークス,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.2,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,61.937,62,62,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,近　藤,近藤,64,-2,-2,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,左,LF,CORNER_CATCHER,353,82,"{""右"":636,""左"":8725}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,417,97
21425116,丸 佳浩,丸佳浩,読売ジャイアンツ,読売ジャイアンツ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.4,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,63.732,64,64,CURRENT_SPRINT_LIMITED_SUPPORT,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,丸,丸,65,-1,-1,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,右,RF,MIDDLE_PREMIUM,68,36,"{""右"":1499,""左"":64}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,82,46
51955159,佐々木 俊輔,佐々木俊輔,読売ジャイアンツ,読売ジャイアンツ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,33,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,78.092,78,78,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,佐々木,佐々木,76,2,2,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,中,CF,MIDDLE_PREMIUM,193,60,"{""左"":1769,""右"":2662,""中"":3372}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,249,81
73375134,吉川 尚輝,吉川尚輝,読売ジャイアンツ,読売ジャイアンツ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,32.5,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,73.604,74,74,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,吉川尚,吉川尚,80,-6,-6,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,二,2B,MIDDLE_NEUTRAL,134,36,"{""二"":4538,""三"":75}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,144,40
21325136,大城 卓三,大城卓三,読売ジャイアンツ,読売ジャイアンツ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,29.2,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,43.986,44,44,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,大　城,大城,24,20,20,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,捕,C,CORNER_CATCHER,191,59,"{""捕"":5705,""一"":333}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,227,70
91595136,岸田 行倫,岸田行倫,読売ジャイアンツ,読売ジャイアンツ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,29.4,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,45.781,46,46,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,岸　田,岸田,55,-9,-9,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,捕,C,CORNER_CATCHER,178,50,"{""捕"":6138,""一"":134}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,196,56
21625135,松本 剛,松本剛,読売ジャイアンツ,読売ジャイアンツ,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,31.4,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,63.732,64,64,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,松本剛,松本剛,69,-5,-5,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,中,CF,MIDDLE_PREMIUM,240,67,"{""中"":4616,""左"":3681,""右"":520}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,290,88
41445153,中野 拓夢,中野拓夢,阪神タイガース,阪神タイガース,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,32.9,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,77.195,77,77,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,中　野,中野,75,2,2,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,二,2B,MIDDLE_NEUTRAL,350,84,"{""二"":12216}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,407,99
61065137,伏見 寅威,伏見寅威,阪神タイガース,阪神タイガース,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,29.1,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,43.089,43,43,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,伏　見,伏見,40,3,3,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,捕,C,CORNER_CATCHER,96,32,"{""捕"":4112}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,105,35
41045153,佐藤 輝明,佐藤輝明,阪神タイガース,阪神タイガース,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,32.1,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,70.014,70,70,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,佐藤輝,佐藤輝,68,2,2,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,三,3B,CORNER_CATCHER,356,84,"{""三"":9707,""右"":2524}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,420,99
11915132,坂本 誠志郎,坂本誠志郎,阪神タイガース,阪神タイガース,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.2,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,52.962,53,53,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,坂　本,坂本,56,-3,-3,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,捕,C,CORNER_CATCHER,156,48,"{""捕"":6248}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,194,63
21325134,大山 悠輔,大山悠輔,阪神タイガース,阪神タイガース,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.5,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,55.654,56,56,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,大　山,大山,58,-2,-2,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,一,1B,CORNER_CATCHER,339,82,"{""一"":12529}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,402,97
31535138,小幡 竜平,小幡竜平,阪神タイガース,阪神タイガース,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,32.8,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,76.297,76,76,CURRENT_SPRINT_WITH_DIRECTIONAL_HISTORY,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,小　幡,小幡,77,-1,-1,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,遊,SS,MIDDLE_PREMIUM,100,31,"{""遊"":4927}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,104,36
31735138,木浪 聖也,木浪聖也,阪神タイガース,阪神タイガース,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,51.166,51,51,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,木　浪,木浪,59,-8,-8,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,遊,SS,MIDDLE_PREMIUM,134,45,"{""三"":749,""遊"":3959,""一"":237}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,134,46
21325139,梅野 隆太郎,梅野隆太郎,阪神タイガース,阪神タイガース,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.6,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,56.552,57,57,CURRENT_SPRINT_LIMITED_SUPPORT,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,梅　野,梅野,57,0,0,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,捕,C,CORNER_CATCHER,63,18,"{""捕"":2482}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,71,23
43145157,森下 翔太,森下翔太,阪神タイガース,阪神タイガース,STAGE_1_BLIND_PHYSICAL_CONSTRUCT_V2,true,30.5,EXACT_PLAYER_ID_OR_TEAM_NAME_MATCH,55.654,56,56,CURRENT_SPRINT_CONFIRMED,EXACT_CANONICAL_TEAM_MATCH,SAME_TEAM_UNIQUE_CANONICAL_ROSTER_LABEL_RESOLUTION,1,森　下,森下,60,-4,-4,data/pennant.db::npb_usage_2026.primary_pos,EXACT_NORMALIZED_NAME_UNIQUE_CURRENT_USAGE,右,RF,MIDDLE_PREMIUM,366,84,"{""右"":9563,""左"":2397}",,MISSING_NO_FROZEN_AGE_FIELD,INSUFFICIENT_SHORT_DISTANCE_EVIDENCE,432,99
