record_id,player,canonical_player_id,game,edition,update_date,platform,source_type,source_url,video_id,video_id_or_post_id,parent_event_id,author_id_or_name,timestamp,text,likes,reply_count,classification,strength,independence_group,physical_or_rating_lane,target_rating_if_explicit,comparison_player_if_any,source_quality,notes,acceptance_status,acceptance_reason,collected_at,attempted_routes,error,title,published_at,target_player_mapping,update_mapping,missingness,required_user_input,official_verification,comments_retrieved,comment_count_reported,api_state
SP034-RUN2-COMMENT-VvL9V0hzWyE-UgwayoehHzbzjMMDKIB4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2021-07-01,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=VvL9V0hzWyE&lc=UgwayoehHzbzjMMDKIB4AaABAg,VvL9V0hzWyE,UgwayoehHzbzjMMDKIB4AaABAg,youtube:VvL9V0hzWyE:root,@家政婦のミタゾノ-b4p|UCeI9CSmxvc2cvdvH6zfR_og,2021-08-13T00:00:00Z,"なんで同じKONAMIなのにウイイレとプロスピでグラフィックこんなに差あるん？？

ライセンスとか規模の違いとかあるのかもしれないけど、どっちもやる身からするとちょっと物足りないのよね〜",5,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:VvL9V0hzWyE,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:11:14Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,「eBASEBALLプロ野球スピリッツ2021 グランドスラム」音楽ダウンロードコンテンツ プロモーションムービー,2021-07-01T23:29:01Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-VvL9V0hzWyE-UgwiPKt8HMEg0H8p5VN4AaABAg.9PNBiXQ_O9_9PSXLiCYfQ8,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2021-07-01,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=VvL9V0hzWyE&lc=UgwiPKt8HMEg0H8p5VN4AaABAg.9PNBiXQ_O9_9PSXLiCYfQ8,VvL9V0hzWyE,UgwiPKt8HMEg0H8p5VN4AaABAg.9PNBiXQ_O9_9PSXLiCYfQ8,youtube:VvL9V0hzWyE:UgwiPKt8HMEg0H8p5VN4AaABAg,@輝星-x6y|UCKINiEdyc8HrAzdWifX17nQ,2021-08-13T00:00:00Z,金足農,0,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:VvL9V0hzWyE,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:11:14Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,「eBASEBALLプロ野球スピリッツ2021 グランドスラム」音楽ダウンロードコンテンツ プロモーションムービー,2021-07-01T23:29:01Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,300,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-4NQUBTW69zc,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2021-06-28,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=4NQUBTW69zc,4NQUBTW69zc,4NQUBTW69zc,youtube:4NQUBTW69zc,,2021-06-28T05:58:08Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:4NQUBTW69zc,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:11:16Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,【プロスピA】プロスピグランプリ秘書紹介動画 ゆきりぬ編,2021-06-28T05:58:08Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-QEQXUbsPF2s,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2021-06-28,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=QEQXUbsPF2s,QEQXUbsPF2s,QEQXUbsPF2s,youtube:QEQXUbsPF2s,,2021-06-28T05:57:55Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:QEQXUbsPF2s,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:11:20Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,【プロスピA】プロスピグランプリ秘書紹介動画 似鳥沙也加編,2021-06-28T05:57:55Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-qnLewo6KoKQ,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2021-06-28,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=qnLewo6KoKQ,qnLewo6KoKQ,qnLewo6KoKQ,youtube:qnLewo6KoKQ,,2021-06-28T05:57:41Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:qnLewo6KoKQ,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:11:22Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,【プロスピA】プロスピグランプリ秘書紹介動画 貴島明日香編,2021-06-28T05:57:41Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-6z-uwkNAR5Q,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2021-06-18,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=6z-uwkNAR5Q,6z-uwkNAR5Q,6z-uwkNAR5Q,youtube:6z-uwkNAR5Q,,2021-06-18T10:00:13Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:6z-uwkNAR5Q,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:11:31Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,プロスピA 新プロジェクト発表特番,2021-06-18T10:00:13Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-ep-5GVBL9Sc,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2021-01-23,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=ep-5GVBL9Sc,ep-5GVBL9Sc,ep-5GVBL9Sc,youtube:ep-5GVBL9Sc,,2021-01-23T10:00:11Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:ep-5GVBL9Sc,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:11:34Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,スピチャン 後夜祭特番【プロスピA】,2021-01-23T10:00:11Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-KLSX-oW9an0,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2021-01-14,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=KLSX-oW9an0,KLSX-oW9an0,KLSX-oW9an0,youtube:KLSX-oW9an0,,2021-01-14T03:00:06Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:KLSX-oW9an0,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=True.,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,2026-08-13T11:11:37Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,【2020】プロスピA OB チャンピオンシップ スペシャルマッチ / 里崎 智也 VS 斉藤和巳,2021-01-14T03:00:06Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,58,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-KLSX-oW9an0-UgxXM-b-G2Es6xnaYdV4AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2021-01-14,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=KLSX-oW9an0&lc=UgxXM-b-G2Es6xnaYdV4AaABAg,KLSX-oW9an0,UgxXM-b-G2Es6xnaYdV4AaABAg,youtube:KLSX-oW9an0:root,@football-american|UC5nenJk2_w74HEK2qNp2xoA,2021-08-13T00:00:00Z,"斉藤さんアウトコースちゃんと流し打ちしてるの草
振り遅れただけかもしれんけどww",2,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:KLSX-oW9an0,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:11:41Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,【2020】プロスピA OB チャンピオンシップ スペシャルマッチ / 里崎 智也 VS 斉藤和巳,2021-01-14T03:00:06Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,58,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-vw5WHfzDWLc,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2021-01-11,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=vw5WHfzDWLc,vw5WHfzDWLc,vw5WHfzDWLc,youtube:vw5WHfzDWLc,,2021-01-11T11:00:12Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:vw5WHfzDWLc,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:11:44Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,【最強決定！】プロ野球スピリッツ 王座決定トーナメント2020【王座決定戦】,2021-01-11T11:00:12Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-UtdCX8CRJGg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2021-01-05,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=UtdCX8CRJGg,UtdCX8CRJGg,UtdCX8CRJGg,youtube:UtdCX8CRJGg,,2021-01-05T08:00:23Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:UtdCX8CRJGg,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:11:51Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,【 新井VS石原】プロスピ初プレイ石原さんの先制HR炸裂！？ 新井さんは逆転できるのか！   カネアラチャンネル#10【プロスピA】,2021-01-05T08:00:23Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-QckmcCN9Fmg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2020-12-24,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=QckmcCN9Fmg,QckmcCN9Fmg,QckmcCN9Fmg,youtube:QckmcCN9Fmg,,2020-12-24T03:00:04Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:QckmcCN9Fmg,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=True.,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,2026-08-13T11:11:59Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,【2020】プロスピA OB チャンピオンシップ /里崎 智也(ロッテ) VS 片岡 篤史(日本ハム),2020-12-24T03:00:04Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,41,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-QckmcCN9Fmg-UgwRFrrHkm0S8XEVwG94AaABAg,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2020-12-24,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=QckmcCN9Fmg&lc=UgwRFrrHkm0S8XEVwG94AaABAg,QckmcCN9Fmg,UgwRFrrHkm0S8XEVwG94AaABAg,youtube:QckmcCN9Fmg:root,@げん-m7w|UCLkJg_8eISgfHM7guD2lcAA,2021-08-13T00:00:00Z,これって超高速フェード？,0,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:QckmcCN9Fmg,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:12:03Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,【2020】プロスピA OB チャンピオンシップ /里崎 智也(ロッテ) VS 片岡 篤史(日本ハム),2020-12-24T03:00:04Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,41,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-COMMENT-QckmcCN9Fmg-UgwRFrrHkm0S8XEVwG94AaABAg.9HdW0IXerWg9HdeHmxy8yM,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2020-12-24,YouTube,official_youtube_comment,https://www.youtube.com/watch?v=QckmcCN9Fmg&lc=UgwRFrrHkm0S8XEVwG94AaABAg.9HdW0IXerWg9HdeHmxy8yM,QckmcCN9Fmg,UgwRFrrHkm0S8XEVwG94AaABAg.9HdW0IXerWg9HdeHmxy8yM,youtube:QckmcCN9Fmg:UgwRFrrHkm0S8XEVwG94AaABAg,@ダラスダラスダラス|UCpczkpnxNBwkslrzVuh-uFg,2021-08-13T00:00:00Z,"普通のフェードだと思います
高速フェードよりも遅いです",0,NOT_PUBLICLY_RETURNED_BY_YTDLP,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:QckmcCN9Fmg,rating,,,OFFICIAL_YOUTUBE_PUBLIC_COMMENT,Retained because it contains a broad speed-related term; classification does not make it a physical-speed teacher.,INSUFFICIENT,Retained without inference: missing a safe current-100-player identity and/or explicit speed-rating direction.,2026-08-13T11:12:03Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,【2020】プロスピA OB チャンピオンシップ /里崎 智也(ロッテ) VS 片岡 篤史(日本ハム),2020-12-24T03:00:04Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,YTDLP_BOUNDED_PUBLIC_COMMENT_SAMPLE; replies/total comment count may be incomplete,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,41,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-FwUO1cMBOLc,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2020-12-23,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=FwUO1cMBOLc,FwUO1cMBOLc,FwUO1cMBOLc,youtube:FwUO1cMBOLc,,2020-12-23T08:08:38Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:FwUO1cMBOLc,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:12:06Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,カネアラ×石原慶幸対談企画！ カープ時代の思い出は？3人での交流は？ カネアラチャンネル#9【プロスピA】,2020-12-23T08:08:38Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-n7l_V3u1CN8,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2020-12-17,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=n7l_V3u1CN8,n7l_V3u1CN8,n7l_V3u1CN8,youtube:n7l_V3u1CN8,,2020-12-17T08:00:32Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:n7l_V3u1CN8,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=False.,INSUFFICIENT,Inventory record only; title/metadata alone is not a speed-rating claim.,2026-08-13T11:12:08Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,新井さんの夢実現！？カネアラVSティモンディ プロスピ対決！ カネアラチャンネル#8 【プロスピA】,2020-12-17T08:00:32Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,current/player-event title without explicit ability marker,COMMENTS_NOT_ATTEMPTED_NOT_AN_ABILITY_OR_CURRENT_100_PLAYER_CANDIDATE,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
SP034-RUN2-VIDEO-nYhOTTXXd3g,,,Pro Yakyuu Spirits A,2026/most-recent official channel inventory,2020-12-17,YouTube,official_youtube_video_inventory,https://www.youtube.com/watch?v=nYhOTTXXd3g,nYhOTTXXd3g,nYhOTTXXd3g,youtube:nYhOTTXXd3g,,2020-12-17T03:00:05Z,,,,"[""UNCLASSIFIED_CONTEXT""]",CONTEXT,youtube:nYhOTTXXd3g,rating,,,OFFICIAL_YOUTUBE_CHANNEL,Prospi title match in latest-300 official channel inventory; comment_candidate=True.,INSUFFICIENT,Comments were retrieved and screened below; video-level inventory is not an independent speed-rating observation.,2026-08-13T11:12:11Z,yt-dlp direct official-channel collection; --ignore-config; --no-update; no --proxy argument,,【2020】プロスピA OB チャンピオンシップ /岡島 秀樹(巨人) VS 森野 将彦(中日),2020-12-17T03:00:05Z,NO_CURRENT_100_PLAYER_FULL_NAME_MATCH,ability_or_update_title_marker,COMMENTS_BOUNDED_TO_YTDLP_MAX_300; full API pagination unavailable,"For exhaustive/reproducible comment coverage, provide YouTube Data API commentThreads/replies JSON or CSV with videoId, comment ID, parent ID, authorChannelId/displayName, publishedAt, text, likeCount, replyCount.",channel_id=UCWzEh28vj3mQKpe0fzVTOUw; channel_name=パワプロ・プロスピ公式チャンネル,39,NOT_PUBLICLY_RETURNED_BY_YTDLP,NOT_CONFIGURED_ENV; no YouTube Data API key was supplied
