stable_player_key,npb_name,npb_name_en,production_player_id,proeye_id,mlbam_ids,the_show_uuid_count,current100_queue_orders,current100_coverage_state,identity_state,ambiguity_state,cohort,transition_directions,the_show_live_row_count,the_show_seasons,the_show_editions,mlb_evidence,evidence_role,name_only_match_allowed,source_commit_history,source_commit_temporal
PROEYE:43745150,ファビアン,,43745150,43745150,,0,44,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:43745155,オグレディ,Brian Ogrady,,43745155,657434,1,,,MLB_LOWER_BOUND_MATCH,NONE_DETECTED,MLB_TO_NPB_FOREIGN,,21,2021,21,True,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:43945150,オリバレス,Edward Olivares,,43945150,658668,5,,,MLB_LOWER_BOUND_MATCH,NONE_DETECTED,MLB_TO_NPB_FOREIGN,,107,"2021,2022,2023,2024,2026","21,22,23,24,26",True,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51053880,宮　本,,,51053880,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51053888,藤　井,,,51053888,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51055116,谷,,,51055116,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51055135,髙　城,,,51055135,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51055138,田　宮,,51055138,51055138,,0,25,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51055153,榮　枝,,,51055153,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51055155,末　包,,,51055155,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51153884,井　口,,,51153884,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51153888,赤　田,,,51153888,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51155110,赤　松,,,51155110,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51155115,浅　井,,,51155115,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51155116,浅　沼,,,51155116,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51155118,浅　村,,51155118,51155118,,0,63,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51155119,明　石,,,51155119,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51155151,東　妻,,,51155151,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51155153,赤　羽,,,51155153,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51255114,寺　内,,,51255114,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51255118,中　村,,51255118,51255118,,0,55,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51255133,中　谷,,,51255133,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51255137,真　砂,,,51255137,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51255138,中川 圭太,,51255138,51255138,,0,1,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51255155,滝　澤,,51255155,51255155,,0,42,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51355115,石　原,,,51355115,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51355132,石　岡,,,51355132,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51355136,岩　見,,,51355136,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51355155,岩　田,,51355155,51355155,,0,59,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51355157,内　田,,,51355157,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51453888,山　﨑,,,51453888,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51455112,藤　井,,,51455112,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51455117,早　坂,,,51455117,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51455118,橋　本,,,51455118,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51455130,中　村,,,51455130,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51455131,松井雅,,,51455131,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51455136,西　川,,,51455136,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51455137,宮　﨑,,51455137,51455137,,0,68,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51455139,三　木,,,51455139,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51455151,長　岡,,51455151,51455151,,0,60,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51455153,土田 龍空,,51455153,51455153,,0,11,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51455159,寺　地,,,51455159,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51555135,釜　元,,,51555135,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51555151,蝦　名,,51555151,51555151,,0,75,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51555155,梶　原,,51555155,51555155,,0,72,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51555159,奥　村,,,51555159,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51655112,松　田,,,51655112,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51655117,矢　野,,,51655117,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51655118,松　本,,,51655118,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51655133,三ツ俣,,,51655133,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51655136,廣　澤,,,51655136,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51655151,福田光,,,51655151,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51655153,中　山,,,51655153,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51753888,實　松,,,51753888,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51755115,栗　山,,,51755115,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51755116,小　窪,,,51755116,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51755135,桑　原,,,51755135,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51755138,宜　保,,,51755138,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51755157,児　玉,,,51755157,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51855132,増田大,,,51855132,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51855136,松　本,,,51855136,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51953886,高橋由,,,51953886,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51955114,坂　本,,,51955114,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51955131,田　上,,,51955131,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51955137,髙橋大,,,51955137,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51955139,曽　根,,,51955139,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51955151,岸,,,51955151,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51955153,来　田,,51955153,51955153,,0,4,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51955157,澤　井,,,51955157,,0,,,NO_MATCH_IN_SCREENED_SOURCES,NONE_DETECTED,HISTORICAL_CALIBRATION_POPULATION,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
PROEYE:51955159,佐々木,,51955159,51955159,,0,87,NO_MLB_PROMOTION_FOUND,NO_MATCH_IN_SCREENED_MLB_AND_SHOW_CROSSWALKS,NONE_DETECTED,CURRENT100_MLB_PROMOTION_OR_APPEARANCE,,0,,,False,CURRENT_OR_HISTORICAL_EXTERNAL_GAME_APPRAISAL_CONTEXT,False,97c429521267cfb70ccdd61e40e11853d100e360,ab5adbfee656d69d0b378145fd66bf5789e0d1b4
